1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
0.939048943215753	0.936862116425933	0.939825240110411	0.939681875356816	0.943635760271539	0.946496557939725	0.94924243539968	0.952692606512243	0.955026578458617	0.957005526975827	0.958975645486295	0.961987508667789	0.963126231268702	0.965784180960347	0.96682050880092	0.969324979240514	0.97094356400484	0.936050909477768	0.940709239273638	0.939320314917129	0.944853376590778	0.946163913452821	0.950205416936966	0.952956028346069	0.954975871379901	0.958059506305533	0.959373779807114	0.961851700297458	0.963305443308597	0.965605435401575	0.967023254249867	0.969301620799638	0.970706681370864
0.82979556781769	0.82403554071289	0.830644620417088	0.830287745837267	0.839399392579402	0.847330166807986	0.855096858799445	0.864035456400707	0.871170343509982	0.876688790434956	0.882305646447626	0.890506919098889	0.894220522716278	0.901583055653677	0.905051488362665	0.912179347666052	0.917230680279761	0.823574512910833	0.833274533693572	0.829396918450446	0.842807969219608	0.846629727269664	0.857190831590931	0.865255783377808	0.871082210048437	0.879488530009905	0.883718546645149	0.890658019219483	0.895120928373208	0.901829992923168	0.906077111086181	0.912638046615458	0.917322610143316
0.685019580553215	0.674639338025983	0.685435086475003	0.683863783742552	0.699242627403464	0.713110191039522	0.727076218760364	0.743229720858307	0.756937012657543	0.767168296029256	0.777340811222794	0.792372870104011	0.799685564970182	0.813344216196757	0.820124476601849	0.833562552426035	0.843560861219233	0.673470730043244	0.689883404103012	0.682284856966593	0.70494532661101	0.711862626125044	0.731019722280318	0.745492698300679	0.7565225345316	0.771767553275652	0.780045290215188	0.792931462983129	0.801583471510288	0.814086147693152	0.822515079356422	0.83483809441758	0.844402613153613
0.52207646973813	0.506717841768418	0.522044815120015	0.519463071873639	0.540729838106949	0.559676282996969	0.580477898564371	0.603217759189366	0.623569678827293	0.639218291527861	0.654412955110633	0.676912687219873	0.688323126940517	0.709011044447555	0.719999216731744	0.740586201341561	0.756363716435955	0.506217858705297	0.527500951400833	0.517217528752469	0.547741724569002	0.557536104453375	0.584983100052593	0.605896068077024	0.622565073270736	0.644798791816794	0.658007062244392	0.67750767569856	0.691179223581835	0.710263754924378	0.723748562747636	0.742745393890262	0.758162228944961
0.362968648461107	0.345774742800678	0.362865250004208	0.36093918632446	0.385474122269808	0.407970520699096	0.433265195684592	0.461200371977502	0.486671432105484	0.50718825081566	0.527352935802219	0.55626756335198	0.572148654738555	0.599371098293476	0.614932179681659	0.642239133277733	0.664336510658248	0.344896860847529	0.368285627709438	0.357342648558252	0.392557457474926	0.403742555351888	0.436253251699996	0.462225202013755	0.483750399404735	0.511820775249093	0.530126308533281	0.555375286705061	0.574583741112835	0.600144950940658	0.619277558714801	0.644904240062821	0.666950720633496
0.228268592923164	0.212583157205039	0.228950051207512	0.228345334892115	0.252574237865815	0.27631320146821	0.303183683878377	0.334355568663955	0.362677996372786	0.387081820430222	0.410818892367376	0.444275751608226	0.464358952350938	0.49604201755941	0.516567064200593	0.549042465920385	0.576891512306867	0.212473516754668	0.234172372058143	0.224785325933101	0.258957220398338	0.270274293895169	0.304242218994985	0.331861278378541	0.356045191611554	0.388010455774379	0.410264201538536	0.43967737998661	0.464123241933248	0.494794665903933	0.519543422518077	0.550915220828053	0.579550382789198
0.12910929006028	0.116651638018933	0.130520938652166	0.131572070097786	0.152508458257918	0.175610686518737	0.200827172860274	0.232233260728222	0.261564947103595	0.288210740264787	0.314246683754195	0.350013109072826	0.373269965971769	0.407427147939377	0.431931194796228	0.467700067763415	0.500265868311795	0.116537383310629	0.135123451205572	0.127572842233718	0.156942772534217	0.168468268695696	0.199824820253027	0.226072578989638	0.25121393860232	0.284180032920909	0.30856880209092	0.340044923078288	0.368468977213941	0.40254219333294	0.431660785262672	0.46760230672501	0.501784039249349
0.0640270018021781	0.0546871502141135	0.0657320324267176	0.0670225536386876	0.0844361016952636	0.104074449668379	0.126522630288197	0.156386498110996	0.184133416905288	0.211670813491908	0.238858419950299	0.275173702337714	0.300374800919267	0.335426255162941	0.362441932978821	0.400108869794193	0.435783061905758	0.0544706224450874	0.0690808684291073	0.0642800969139994	0.087343873231588	0.0972411781302971	0.124089043836204	0.147820244506604	0.171823141376259	0.203436649211829	0.228070367284005	0.259737851829103	0.290203451241075	0.325725870782771	0.357947312804584	0.396731553871506	0.435252507829885
0.0250038958380779	0.0180936762642873	0.0268837432493562	0.0280389901568128	0.0419584696112136	0.0576998927490034	0.0762926333658779	0.101775607800409	0.127066417300585	0.154120606397762	0.181400774980663	0.217256983893916	0.243274386390524	0.278273352212815	0.306587381323442	0.344953747698609	0.382320971576225	0.0182930382967776	0.0291856799952769	0.0261633090480556	0.0431844463242479	0.0508625097673772	0.0725908830555553	0.0928492546425901	0.114427595171676	0.143289914798408	0.167414231808263	0.197827612255787	0.22840288756044	0.263858593211917	0.297265790484802	0.337662690729288	0.378759353461905
