0.001172967	-148	0.00116142	0.0011643	0.001197717	0.001226811	0.001514066	0.001272597	0.001347064	0.001491407	0.001481713	0.001424884
0.001204912	-146	0.00119261	0.001195708	0.001230875	0.001261631	0.00156554	0.001310135	0.001388714	0.001541665	0.001531021	0.001470885
0.001238173	-144	0.00122506	0.001228392	0.001265426	0.001297961	0.001619746	0.001349379	0.001432359	0.001594568	0.001582884	0.001519197
0.001272822	-142	0.00125884	0.001262423	0.001301448	0.001335888	0.00167688	0.001390435	0.001478132	0.001650305	0.001637483	0.001569975
0.001308938	-140	0.00129401	0.001297873	0.001339025	0.001375508	0.001737158	0.001433417	0.001526172	0.001709084	0.001695015	0.001623392
0.001346602	-138	0.00133067	0.001334823	0.001378248	0.001416923	0.001800814	0.001478447	0.001576633	0.001771128	0.001755692	0.001679635
0.001385905	-136	0.00136888	0.001373357	0.001419214	0.001460243	0.001868105	0.001525658	0.00162968	0.001836684	0.001819748	0.001738905
0.001426942	-134	0.00140875	0.001413566	0.001462028	0.001505586	0.001939311	0.001575194	0.001685494	0.001906022	0.001887438	0.001801425
0.001469815	-132	0.00145035	0.001455548	0.0015068	0.001553081	0.002014741	0.00162721	0.001744271	0.001979437	0.001959041	0.001867436
0.001514636	-130	0.00149381	0.001499406	0.001553652	0.001602864	0.002094732	0.001681874	0.001806224	0.002057252	0.002034862	0.001937202
0.001561522	-128	0.00153921	0.001545254	0.001602714	0.001655086	0.002179657	0.001739369	0.001871587	0.002139823	0.002115237	0.002011012
0.001610601	-126	0.00158669	0.001593211	0.001654125	0.001709906	0.002269923	0.001799895	0.001940613	0.002227542	0.002200534	0.002089182
0.00166201	-124	0.00163637	0.001643407	0.001708037	0.001767501	0.002365983	0.001863668	0.002013579	0.00232084	0.002291159	0.00217206
0.001715899	-122	0.00168838	0.001695982	0.001764613	0.001828059	0.002468332	0.001930923	0.002090792	0.002420192	0.002387557	0.002260028
0.001772427	-120	0.00174288	0.001751086	0.00182403	0.001891786	0.002577523	0.002001919	0.002172584	0.002526123	0.002490222	0.002353506
0.001831766	-118	0.0018	0.001808882	0.00188648	0.001958905	0.002694162	0.002076935	0.002259321	0.002639215	0.002599698	0.002452957
0.001894105	-116	0.00185994	0.001869545	0.00195217	0.00202966	0.002818924	0.00215628	0.002351405	0.002760112	0.002716586	0.002558893
0.001959647	-114	0.00192286	0.001933265	0.002021326	0.002104316	0.002952557	0.002240291	0.002449281	0.002889526	0.002841553	0.002671877
0.00202861	-112	0.00198898	0.002000247	0.002094192	0.002183162	0.003095892	0.002329337	0.002553436	0.00302825	0.002975338	0.002792534
0.002101235	-110	0.0020585	0.002070713	0.002171036	0.002266515	0.003249853	0.002423825	0.002664409	0.003177164	0.003118761	0.002921555
0.00217778	-108	0.00213165	0.002144905	0.002252148	0.00235472	0.003415467	0.0025242	0.002782796	0.003337247	0.003272734	0.003059709
0.002258529	-106	0.00220869	0.002223084	0.002337846	0.002448156	0.003593878	0.002630955	0.002909256	0.003509588	0.003438271	0.003207847
0.002343789	-104	0.0022899	0.002305537	0.002428475	0.002547239	0.003786361	0.002744632	0.00304452	0.003695402	0.003616501	0.003366916
0.002433896	-102	0.00237557	0.002392572	0.002524415	0.002652426	0.003994335	0.00286583	0.003189398	0.00389604	0.00380868	0.003537967
0.002529217	-100	0.00246602	0.002484529	0.002626081	0.002764218	0.004219383	0.002995213	0.003344789	0.004113009	0.00401621	0.003722175
0.002630155	-98	0.00256161	0.002581777	0.002733928	0.002883169	0.004463267	0.003133512	0.003511694	0.004347987	0.00424065	0.003920844
0.002737148	-96	0.00266273	0.002684719	0.002848456	0.003009889	0.004727942	0.003281541	0.003691226	0.004602838	0.004483738	0.004135429
0.002850679	-94	0.0027698	0.002793796	0.002970215	0.003145051	0.005015584	0.003440203	0.003884621	0.004879636	0.004747405	0.004367548
0.002971278	-92	0.00288328	0.002909492	0.003099811	0.003289401	0.005328595	0.0036105	0.00409326	0.005180675	0.005033797	0.004619005
0.003099528	-90	0.00300368	0.003032339	0.00323791	0.003443764	0.005669626	0.003793545	0.004318676	0.005508489	0.005345291	0.004891802
0.003236069	-88	0.00313154	0.003162917	0.003385251	0.003609052	0.006041579	0.003990579	0.00456258	0.00586586	0.005684509	0.005188163
0.003381609	-86	0.00326749	0.00330187	0.003542648	0.003786281	0.006447605	0.004202979	0.00482687	0.006255819	0.00605433	0.005510547
0.00353693	-84	0.00341219	0.003449903	0.003711002	0.003976578	0.006891093	0.004432282	0.005113656	0.006681636	0.006457888	0.005861661
0.003702893	-82	0.00356638	0.003607794	0.003891314	0.004181193	0.007375623	0.004680194	0.005425275	0.007146791	0.006898567	0.006244474
0.003880455	-80	0.00373088	0.003776405	0.004084692	0.004401519	0.007904899	0.004948614	0.005764305	0.007654917	0.007379962	0.006662205
0.004070674	-78	0.00390658	0.003956685	0.004292366	0.004639105	0.008482628	0.005239648	0.006133577	0.008209694	0.007905822	0.007118315
0.004274723	-76	0.00409448	0.004149687	0.004515704	0.004895673	0.009112325	0.005555632	0.00653618	0.008814695	0.008479944	0.007616462
0.004493907	-74	0.00429568	0.004356579	0.004756228	0.005173139	0.009797053	0.005899139	0.006975449	0.009473144	0.009106002	0.008160426
0.004729673	-72	0.0045114	0.004578656	0.005015627	0.005473631	0.01053902	0.006273001	0.007454936	0.01018758	0.009787303	0.008753986
0.004983632	-70	0.004743	0.004817355	0.005295784	0.005799508	0.01133903	0.006680303	0.007978358	0.01095936	0.01052643	0.009400729
0.005257576	-68	0.00499198	0.005074275	0.005598791	0.006153382	0.01219585	0.007124386	0.008549496	0.01178807	0.01132473	0.01010377
0.005553497	-66	0.00526002	0.005351196	0.005926972	0.006538128	0.01310523	0.007608811	0.009172035	0.0126707	0.0121817	0.01086535
0.005873611	-64	0.00554898	0.005650098	0.006282906	0.006956901	0.01405901	0.008137316	0.009849343	0.01360065	0.01309409	0.01168629
0.006220381	-62	0.00586094	0.005973186	0.006669446	0.007413136	0.01504396	0.008713718	0.01058412	0.01456677	0.01405499	0.01256528
0.006596539	-60	0.0061982	0.006322916	0.007089739	0.007910532	0.01604085	0.009341762	0.01137795	0.01555223	0.01505267	0.013498
0.00700511	-58	0.00656336	0.006702019	0.00754724	0.008453021	0.01702383	0.01002491	0.01223064	0.01653387	0.01606959	0.01447609
0.007449434	-56	0.00695929	0.007113535	0.008045716	0.0090447	0.01796063	0.01076602	0.01313946	0.01748198	0.01708163	0.01548606
0.007933179	-54	0.0073892	0.007560837	0.008589234	0.009689721	0.01881375	0.01156686	0.0140982	0.01836111	0.01805793	0.0165083
0.008460348	-52	0.00785666	0.008047658	0.009182133	0.01039211	0.01954313	0.01242756	0.01509607	0.01913222	0.01896183	0.01751654
0.009035273	-50	0.00836565	0.008578118	0.009828953	0.01115549	0.02011015	0.01334582	0.0161167	0.01975616	0.01975304	0.01847801
0.009662584	-48	0.00892056	0.009156737	0.01053433	0.01198273	0.02048248	0.01431597	0.01713736	0.02019824	0.02039136	0.01935473
0.01034714	-46	0.00952626	0.009788445	0.0113028	0.01287541	0.02063884	0.01532798	0.01812874	0.02043314	0.02084141	0.02010626
0.01109394	-44	0.0101881	0.01047856	0.01213855	0.01383311	0.02057248	0.01636639	0.01905573	0.02044887	0.02107761	0.02069376
0.0119079	-42	0.010912	0.01123273	0.01304503	0.01485263	0.02029233	0.01740957	0.01987943	0.02024886	0.0210883	0.02108494
0.01279363	-40	0.0117042	0.01205688	0.01402441	0.0159269	0.0198216	0.01842945	0.02056063	0.01985139	0.02087767	0.02125886
0.01375503	-38	0.0125715	0.01295703	0.01507688	0.01704396	0.01919404	0.01939223	0.02106437	0.01928667	0.02046518	0.02120934
0.01479476	-36	0.013521	0.01393902	0.0161998	0.01818598	0.0184492	0.02026025	0.02136484	0.01859237	0.0198824	0.02094614
0.01591356	-34	0.0145599	0.01500823	0.01738664	0.01932865	0.01762761	0.02099537	0.02144954	0.01780868	0.01916837	0.02049336
0.01710932	-32	0.0156954	0.01616902	0.0186259	0.02044124	0.01676686	0.02156336	0.02132144	0.01697418	0.01836455	0.01988568
0.01837618	-30	0.016934	0.01742401	0.01990016	0.02148785	0.01589923	0.02193878	0.02099867	0.01612283	0.01751059	0.01916352
0.01970334	-28	0.0182811	0.01877328	0.02118537	0.02242996	0.01505046	0.02210912	0.02051162	0.01528244	0.0166413	0.01836814
0.0210742	-26	0.0197399	0.02021317	0.02245106	0.0232304	0.01423983	0.02207709	0.01989857	0.01447432	0.01578514	0.01753782
0.02246575	-24	0.0213106	0.02173513	0.02366151	0.02385822	0.01348071	0.02186045	0.01920071	0.01371369	0.01496387	0.01670541
0.02384875	-22	0.0229885	0.02332439	0.02477845	0.02429352	0.01278163	0.02148938	0.01845789	0.01301063	0.01419305	0.0158972
0.02518898	-20	0.0247625	0.02495891	0.02576509	0.0245311	0.01214735	0.02100217	0.01770558	0.01237109	0.01348298	0.01513297
0.02644988	-18	0.0266128	0.02660884	0.026591	0.02458178	0.01157983	0.02044037	0.01697323	0.01179799	0.01283978	0.01442667
0.02759638	-16	0.0285091	0.02823685	0.02723701	0.02447107	0.01107917	0.01984458	0.01628383	0.01129208	0.01226651	0.0137874
0.02859938	-14	0.0304089	0.02979967	0.02769862	0.02423562	0.01064421	0.0192513	0.01565439	0.01085269	0.01176402	0.01322056
0.02943991	-12	0.0322568	0.03125094	0.02798711	0.02391826	0.01027314	0.01869129	0.01509676	0.01047835	0.01133181	0.01272887
0.03011175	-10	0.0339855	0.03254511	0.02812773	0.02356307	0.009963853	0.01818907	0.01461879	0.01016717	0.01096852	0.01231321
0.03062147	-8	0.0355195	0.03364149	0.02815551	0.0232112	0.009714233	0.0177632	0.01422531	0.009917194	0.01067246	0.01197336
0.03098572	-6	0.0367808	0.0345076	0.02810964	0.02289803	0.009522354	0.01742714	0.01391911	0.009726613	0.01044188	0.01170853
0.03122637	-4	0.037697	0.03512079	0.02802762	0.02265154	0.009386609	0.01719014	0.01370162	0.009593902	0.01027521	0.01151772
0.03136458	-2	0.0382113	0.035468	0.02794029	0.02249176	0.009305802	0.01705818	0.01357351	0.009517938	0.01017119	0.01140002
0.03141546	0	0.0382899	0.03554405	0.02786815	0.02243061	0.009279196	0.01703458	0.01353505	0.009498048	0.01012902	0.0113548
0.03138422	2	0.037928	0.03534969	0.0278192	0.0224721	0.009306545	0.01712049	0.01358635	0.009534054	0.01014833	0.01138178
0.03126493	4	0.0371499	0.03489062	0.02778826	0.02261237	0.009388102	0.01731497	0.01372739	0.00962628	0.01022929	0.01148108
0.03104182	6	0.0360055	0.03417771	0.02775769	0.02283965	0.00952461	0.01761487	0.01395799	0.009775536	0.0103725	0.01165319
0.03069308	8	0.0345625	0.03322833	0.02769952	0.02313413	0.009717272	0.01801426	0.01427757	0.009983092	0.01057901	0.01189886
0.03019638	10	0.0328976	0.0320677	0.02757906	0.02346811	0.009967701	0.01850379	0.01468475	0.01025061	0.01085021	0.01221895
0.02953472	12	0.0310875	0.03072901	0.02735968	0.02380653	0.01027783	0.01906972	0.01517679	0.01058004	0.01118765	0.01261413
0.02870139	14	0.0292025	0.02925205	0.02700841	0.02410864	0.01064978	0.01969288	0.01574886	0.01097348	0.01159287	0.01308453
0.02770267	16	0.0273021	0.02768023	0.02650127	0.02433079	0.01108566	0.02034788	0.01639309	0.01143293	0.01206706	0.01362918
0.02655773	18	0.0254332	0.02605705	0.0258273	0.02443054	0.01158731	0.02100275	0.0170975	0.01195997	0.01261063	0.01424537
0.02529604	20	0.0236304	0.02442265	0.0249903	0.02437161	0.01215585	0.02161945	0.01784494	0.01255535	0.01322265	0.01492774
0.02395311	22	0.021917	0.02281136	0.02400782	0.02412869	0.01279122	0.02215565	0.01861215	0.01321833	0.0139001	0.01566733
0.02256598	24	0.0203072	0.02125037	0.02290794	0.023691	0.01349144	0.02256795	0.01936935	0.01394601	0.01463699	0.01645045
0.02116929	26	0.0188077	0.01975952	0.02172478	0.02306364	0.01425176	0.0228164	0.02008065	0.01473228	0.0154233	0.01725774
0.01979266	28	0.0174201	0.01835187	0.02049385	0.02226621	0.01506363	0.02286952	0.02070571	0.01556687	0.01624393	0.01806342
0.01845944	30	0.0161424	0.01703473	0.01924827	0.02132924	0.01591367	0.02270884	0.02120283	0.01643419	0.01707776	0.01883538
0.01718647	32	0.0149697	0.01581087	0.01801631	0.02028945	0.01678258	0.02233165	0.02153327	0.01731241	0.01789725	0.01953614
0.01598472	34	0.0138959	0.01467969	0.0168202	0.01918484	0.01764458	0.0217512	0.02166626	0.01817304	0.01866866	0.02012535
0.0148602	36	0.0129142	0.01363819	0.01567602	0.01805089	0.01846737	0.02099429	0.02158348	0.01898124	0.01935362	0.02056349
0.01381506	38	0.0120173	0.01268189	0.01459428	0.01691792	0.01921329	0.02009694	0.02128191	0.01969749	0.01991198	0.02081662
0.01284863	40	0.0111981	0.01180537	0.01358089	0.01580993	0.01984178	0.01909925	0.02077425	0.02028054	0.02030596	0.02086115
0.01195824	42	0.0104496	0.01100282	0.01263811	0.01474452	0.02031326	0.01804079	0.02008665	0.02069181	0.02050499	0.02068755
0.01114002	44	0.00976543	0.01026831	0.01176557	0.01373348	0.02059389	0.01695712	0.01925454	0.02090029	0.02049023	0.02030182
0.01038932	46	0.00913949	0.009596058	0.01096106	0.01278378	0.02066048	0.01587773	0.01831766	0.02088726	0.02025759	0.01972441
0.009701218	48	0.00856629	0.008980536	0.01022119	0.01189857	0.02050406	0.01482538	0.01731541	0.02064921	0.01981835	0.01898688
0.009070686	50	0.00779986	0.008416568	0.009541915	0.01107825	0.0201314	0.01381634	0.01628339	0.02019845	0.01919721	0.01812715
