0.112849071760669	0.115698863687506	0.117001375814144	0.0975249708833763	0.0974883000483453	0.115419728376071	0.11495650848276	0.114720162475767	0.113395040634161	0.116725288872029	0.119333229498723	0.112218074725589	0.106701736896343	0.110347034761142	0.108235148824141	0.114023649479649	0.109513387796971	0.102991140345479	0.104731089791166	0.097881554427237	0.097405315637965	0.0893731334103468	0.0816640209342635	0.075575663887129	0.0684090000855498	0.0661187603446742	0.0640464402954422	0.104905325325897	0.116269642428153
0.110429911336311	0.113312949374332	0.114590099516156	0.0955581990543036	0.0955619218652933	0.11315464789737	0.112741292905125	0.112543891102519	0.111217639555522	0.114669014405419	0.117357072314849	0.110095327734731	0.104605063878608	0.108031985608877	0.10604053223079	0.111728277564172	0.107344871073838	0.10096283912446	0.102651468940129	0.0960347810539789	0.0955541124992839	0.0877399632659168	0.0802120779254435	0.074227601459425	0.0672555788748234	0.065020301424595	0.0630233691263172	0.102949021401678	0.11371800077061
0.107594482934568	0.110542298216968	0.111795065816443	0.0932465454320154	0.0933318713130674	0.110511623264858	0.110229211762836	0.110141608487398	0.108879544183499	0.112515220876553	0.11541126729252	0.108189174434983	0.1027952339578	0.105301305941421	0.103464545134161	0.109026659938497	0.104795023768162	0.0985821518564225	0.100232245677171	0.0938987756939933	0.0934344138788339	0.0858597882041009	0.0785550989313031	0.0726931629756339	0.0659380749509348	0.063790772734995	0.0618738158651399	0.101259496256233	0.111825337653064
0.104381118530233	0.10733552338805	0.108589688226735	0.0906028441303455	0.0907862492044909	0.10752953725638	0.107389203234515	0.10743495885663	0.106292796586055	0.110135432096062	0.113434241867196	0.10615704944775	0.100877146864836	0.102190496698907	0.100510378793911	0.105936159572406	0.101899826116397	0.0958783085179101	0.0974901139028089	0.0914638278216502	0.0910261100885017	0.0837369161758099	0.0766688192500748	0.0709587249267984	0.064456600797161	0.0624228998079139	0.0605905085458473	0.0996192016541251	0.110332456325081
0.100806616827962	0.10376088170523	0.104999039342141	0.0876712613570407	0.0879417690940802	0.104202001858946	0.104183122851493	0.10440145674751	0.103407181273109	0.107530813633478	0.111073806454356	0.103935115696731	0.098815020524768	0.098725434356895	0.0972097992997035	0.102492115042654	0.0986660824017313	0.0928561384091776	0.0944282096925907	0.0887347879232545	0.0883521830058299	0.0813522217368738	0.0745790662485062	0.0690407509724946	0.0628121373047577	0.0608823916970956	0.0591650696834339	0.0978981703942742	0.108500822263491
0.096893879444632	0.0998399818922749	0.10105840461471	0.0844719496363996	0.0848388758066225	0.100572816634762	0.100714641628542	0.101107318104155	0.100266919835591	0.104789455814789	0.108525190972614	0.101483416233245	0.0965888567635518	0.0949464333781826	0.093593867038983	0.0987073503028854	0.0951264139860362	0.0895385490063816	0.09108465354464	0.0857585602023666	0.085425296439522	0.078749859424315	0.0722821116903646	0.0669423492035846	0.0610124352055007	0.0592163784375487	0.0576145003538245	0.0961101040775146	0.106485122358388
0.0926856987321213	0.0956196943535923	0.0968217114831768	0.0810251270423985	0.0815085844371034	0.0966647022869885	0.0969469987933564	0.097545347219689	0.0969229295659327	0.101764276242432	0.105784452405539	0.0988291933817367	0.0941497876887879	0.090881848693424	0.0897102949505491	0.0946378865323717	0.0913039020089314	0.0859797631769419	0.0874890838536247	0.0825637233600332	0.0822789296986155	0.0759535013844606	0.0698138854811365	0.0646897997932939	0.0590738728112577	0.0574209065165628	0.0559430056676063	0.0941729147602121	0.104466713709338
0.0882685561885598	0.0911818516348087	0.0923479472545219	0.0773825262576152	0.0779782714084833	0.0925435659134299	0.0929592494693303	0.0937570153241487	0.0933521150712033	0.0985259219896032	0.102878354742511	0.0960306577885627	0.0915482939333219	0.0866134616913826	0.085607417760601	0.0903335076182488	0.0872625866296811	0.0822221436582729	0.0837113093103151	0.0791800919446055	0.0789571097129714	0.0729990398127071	0.0671928779599346	0.0622986699494434	0.0570122051546665	0.0554991328466689	0.0541570589493315	0.0921381092985339	0.102279858258764
0.0837104730937666	0.0865836610207066	0.0877110105781084	0.0735938340976843	0.074312018013731	0.0882335976563166	0.0887859037230508	0.0897801066469809	0.0896124651923755	0.0951135449890355	0.0998060977128268	0.0930932551928205	0.0888231851305469	0.0821895988064081	0.0813638534716679	0.085868692941724	0.0830753333879063	0.0783144613566289	0.0797689942401745	0.075655339423264	0.0754966033187326	0.0699063457015406	0.0644639920012832	0.0598010216747104	0.0548517752793699	0.0534837264764853	0.0522821542535802	0.090010966313198	0.100053490876445
0.0790363887601156	0.0818910001106024	0.0829585836474336	0.0697165219204053	0.0705525013903883	0.0838268927657807	0.0845167697107504	0.0856882082694397	0.0857401160994608	0.0915942980916693	0.0966098782836243	0.0900733435955831	0.086012405145204	0.0776820151193577	0.0770060903898204	0.0813142020012511	0.0787728532441589	0.0743060955700301	0.0757358820645317	0.072030543296938	0.0719269450300237	0.0667079637881332	0.0616468402014922	0.0572178774463234	0.0526156639443864	0.0514007334012661	0.0503424283158087	0.0878147545874317	0.0976521447939047
0.0743325583412184	0.0771200282733498	0.0781780380339227	0.0657884156025155	0.0667294586047935	0.0793694869583692	0.0801974231447936	0.0815299639504307	0.0818072762407454	0.0879741254898882	0.0933145043291908	0.086991459931974	0.0831106402802061	0.0731499789764911	0.0726228656193334	0.0767100565564659	0.0744450052617714	0.0702689894094588	0.0716345440676132	0.0683459212567664	0.0683043649337202	0.0634473949359001	0.0587699558548712	0.054597607368863	0.0503277268339089	0.049267704357948	0.0483501007278008	0.0855748197294169	0.0952673614981472
0.0696315501062163	0.072361237328615	0.0733841341906003	0.0618629295579061	0.0629000596840942	0.0748699989829073	0.0758340314923131	0.077307867126104	0.0778178867578882	0.0842994282518927	0.0899518327249168	0.0837654282532519	0.0801555933128925	0.0685885268725988	0.0682126367766416	0.0721085206064886	0.07009043492168	0.0662315664657961	0.0675346265562366	0.0646269446220552	0.064645294851024	0.0601584859075955	0.0558598897622567	0.0519489028414894	0.048014368654602	0.0471022693441119	0.046316330565317	0.0831992274843307	0.0928859811247604
