0.7622495	0.7549225	0.7451395	0.7356887	0.7224231	0.7196555	0.7099158	0.7012386	0.6982513	0.6839855	0.6822819	0.6797799	0.6727557	0.670973	0.6629084	0.65869	0.6665582	0.6681805	0.6745802	0.6844869	0.6876596	0.6976327	0.7106856	0.7214361	0.7536852	0.7819658	0.7752001	0.7789062	0.8157338	0.8193657
0.731366	0.7231679	0.7123889	0.7018721	0.6873761	0.6840208	0.673116	0.6636732	0.6602566	0.6448384	0.6430802	0.640017	0.6323997	0.6302263	0.6215711	0.6170325	0.6254274	0.6272075	0.6343291	0.6452062	0.6486759	0.6596758	0.6738821	0.6862547	0.7222036	0.753787	0.7464522	0.7512117	0.7930887	0.7988842
0.7001262	0.6911066	0.6793591	0.6678177	0.6522983	0.6482735	0.6363567	0.6264442	0.6223391	0.6057782	0.6039298	0.6004151	0.5922652	0.5898446	0.5804228	0.575493	0.5843061	0.5865499	0.5945489	0.6058285	0.6099114	0.621842	0.637087	0.6510488	0.6903505	0.7250506	0.7175652	0.7231555	0.7692008	0.7766927
0.6687801	0.658844	0.6462642	0.6337168	0.6172616	0.6127223	0.5998772	0.589449	0.5848566	0.5671624	0.5651153	0.5612614	0.5525955	0.5499698	0.5397131	0.5343134	0.5437948	0.5463471	0.5550305	0.5671208	0.5715405	0.584251	0.6004261	0.616079	0.658338	0.6959135	0.6887468	0.6950377	0.7453701	0.7531984
0.6373737	0.626769	0.6133801	0.6001456	0.5829353	0.5775457	0.5640032	0.5533051	0.5478432	0.5293512	0.5273795	0.523055	0.5137954	0.5109938	0.499742	0.4941725	0.5039565	0.5068675	0.5160615	0.5290281	0.5336291	0.547188	0.5643112	0.5814392	0.626375	0.6664666	0.6594417	0.6671584	0.721586	0.7303238
0.6064469	0.5950657	0.5811705	0.5671881	0.5494642	0.5432385	0.5293744	0.5183352	0.5119181	0.4928145	0.4908934	0.4859906	0.4765572	0.4732679	0.4611184	0.4551812	0.4651825	0.4682381	0.4778835	0.4917199	0.4967683	0.5107391	0.5289055	0.5472189	0.5944965	0.6370821	0.6301712	0.6394231	0.6973245	0.7073727
0.5759308	0.5639367	0.5497149	0.535109	0.5169727	0.5101723	0.4958176	0.4843962	0.4774128	0.457604	0.4554928	0.4502683	0.4403866	0.4369658	0.4239662	0.4181387	0.4278815	0.4310382	0.4411671	0.4553907	0.4610083	0.4752716	0.4943027	0.5135956	0.5629531	0.6076314	0.6010611	0.6120112	0.6731683	0.6837777
0.5462323	0.5337031	0.5192485	0.5042934	0.4857438	0.4783283	0.4632924	0.4515952	0.4442753	0.4239859	0.4216759	0.4159296	0.4057636	0.4022201	0.3885019	0.3827155	0.392282	0.3954429	0.4059162	0.4207823	0.4266179	0.4410636	0.4608774	0.4809942	0.5320066	0.5785443	0.5722465	0.5852427	0.6491588	0.6602181
0.5173011	0.5044922	0.4897914	0.4745386	0.4555356	0.4476819	0.4322231	0.4201241	0.4124682	0.3921817	0.3895437	0.383162	0.3729122	0.3691813	0.3550182	0.3490382	0.3583474	0.3616562	0.3725031	0.3879972	0.3942196	0.408653	0.4289918	0.4497483	0.5017915	0.5501398	0.5439433	0.5591063	0.6252316	0.6375527
0.4893942	0.476431	0.4614784	0.4458468	0.4266502	0.4185364	0.4028933	0.3903571	0.3823137	0.3622882	0.3591061	0.352275	0.3420553	0.3383139	0.3236715	0.3177939	0.3264	0.330246	0.3410949	0.3569919	0.3637009	0.3782112	0.3989219	0.419553	0.4725995	0.5220298	0.5165868	0.5343745	0.6018055	0.6142626
0.4626424	0.4493341	0.4342465	0.4185549	0.3993062	0.3910196	0.3753369	0.3626185	0.3542501	0.3350749	0.3310708	0.3236716	0.3134424	0.3099378	0.295671	0.2896917	0.2970472	0.3015759	0.312487	0.3286878	0.3354273	0.3497187	0.3702634	0.391148	0.4443392	0.4943585	0.4907134	0.5110742	0.5787942	0.590346
0.436779	0.4234424	0.4083706	0.3927458	0.3738484	0.3652937	0.3499486	0.3374104	0.3283963	0.3110437	0.3058971	0.2981913	0.2886486	0.284495	0.270641	0.265248	0.2714774	0.2759783	0.2871895	0.3036056	0.3102353	0.324615	0.3442957	0.3650361	0.4174338	0.4676157	0.4657626	0.4889966	0.5558324	0.5670308
0.4121315	0.3988209	0.3840832	0.3695328	0.3516887	0.3430553	0.3278381	0.3156844	0.3067332	0.2907799	0.2854402	0.2775745	0.2675852	0.2631413	0.2499803	0.2448489	0.250051	0.2542817	0.2650314	0.2810547	0.2876707	0.3019586	0.320749	0.3408268	0.3916965	0.4417812	0.4420919	0.4674365	0.5337606	0.5454457
0.3889222	0.3757909	0.3623041	0.3487676	0.331837	0.3231279	0.3082342	0.2964536	0.2876659	0.2727851	0.2671693	0.2592683	0.2498588	0.2452183	0.2328022	0.2283735	0.2318532	0.2356853	0.2455477	0.2611327	0.2681637	0.281543	0.2993777	0.3191352	0.3677358	0.4169746	0.4197395	0.4464915	0.5123531	0.5237656
0.3674124	0.3552975	0.3430686	0.329861	0.3133707	0.3047896	0.2905524	0.2795372	0.2708241	0.2567926	0.2512378	0.2433858	0.2345949	0.2301877	0.2191797	0.2143677	0.2173661	0.2204821	0.2292624	0.2437095	0.2506706	0.2630196	0.2807527	0.2998371	0.345663	0.3933788	0.3984492	0.4268426	0.4910122	0.5025801
0.3485379	0.3370393	0.3251204	0.3124294	0.2963333	0.2882343	0.2747369	0.2641668	0.2561581	0.242796	0.2372823	0.2296255	0.2215962	0.2176542	0.2082417	0.2040265	0.2060097	0.2091705	0.216347	0.2286688	0.2356563	0.2475328	0.2649135	0.2827929	0.3253182	0.3712583	0.3783687	0.4075895	0.4704645	0.4818798
0.331252	0.3201656	0.3085661	0.2962939	0.2810624	0.2735933	0.2610149	0.2509031	0.2431282	0.230454	0.2251024	0.2184682	0.2120291	0.2077262	0.1984452	0.1941283	0.1960716	0.1992612	0.2064262	0.2168022	0.2225736	0.2344139	0.2510741	0.2681813	0.3073524	0.3509934	0.3597515	0.3886758	0.4502655	0.4620059
0.3155487	0.3046747	0.2934238	0.281898	0.2678721	0.2606042	0.2486904	0.2390236	0.2320994	0.2210079	0.2157961	0.2092953	0.2028872	0.1982375	0.1888346	0.1845391	0.1865755	0.1896648	0.1966985	0.2074393	0.2129559	0.2235144	0.2391094	0.2550896	0.2908035	0.3322213	0.3421973	0.3707224	0.4308507	0.4424739
0.3010766	0.2902411	0.2800029	0.2692711	0.2557359	0.2490424	0.2383477	0.2291943	0.2234024	0.212675	0.2072466	0.2005199	0.1939188	0.1890626	0.1795445	0.1751499	0.1772583	0.1803932	0.1875444	0.1982322	0.2038662	0.2144821	0.2286459	0.2431684	0.2759584	0.3144825	0.3257082	0.3537258	0.4118909	0.4234111
0.2878283	0.2778511	0.2681421	0.2577161	0.2453371	0.2387123	0.2299274	0.221357	0.2153941	0.2044643	0.1990708	0.1920207	0.1852421	0.1801912	0.17057	0.1660834	0.1681428	0.1714345	0.1785734	0.1893202	0.19493	0.2057143	0.2202175	0.233499	0.2630771	0.2988808	0.3107513	0.3376615	0.393387	0.4046175
0.2760354	0.2665487	0.2570946	0.2472102	0.2360492	0.2305399	0.2223903	0.2136224	0.207607	0.1963867	0.1910241	0.1836767	0.176854	0.1715082	0.16178	0.1573427	0.1593466	0.1626628	0.1699114	0.1806937	0.1864084	0.1970872	0.2120255	0.2253199	0.2515241	0.2848075	0.297315	0.3231705	0.375493	0.3870081
0.2653377	0.2561026	0.2474977	0.2381562	0.2287965	0.2234207	0.2150657	0.2059916	0.1999265	0.1885594	0.1831196	0.1755978	0.1688705	0.1632525	0.1533079	0.1489302	0.1508689	0.1542253	0.1614258	0.1723529	0.1780367	0.188734	0.2039628	0.2173543	0.2418372	0.2725906	0.2848536	0.3093443	0.3591979	0.3710184
0.2552718	0.2466785	0.2391715	0.2314097	0.2219337	0.2163924	0.2078439	0.1985821	0.1924646	0.1809756	0.1754715	0.1679056	0.1610246	0.1552767	0.1455352	0.1409883	0.1427141	0.1459749	0.1532414	0.1642783	0.1699391	0.1806557	0.1960357	0.209595	0.2335865	0.262092	0.2736116	0.296754	0.3442988	0.3560303
0.2461947	0.2389133	0.2327476	0.2248421	0.2152554	0.2095512	0.2008295	0.1913926	0.1851118	0.1739883	0.1681839	0.1604666	0.1535717	0.1478127	0.1382916	0.1334641	0.1351517	0.1384249	0.1454818	0.1564574	0.1621046	0.1727191	0.1883486	0.2022519	0.2261306	0.2526114	0.2630707	0.2846365	0.3306463	0.3419051
0.2379321	0.2327801	0.2264905	0.2184477	0.2087592	0.2028911	0.1941126	0.1845195	0.1782058	0.1671967	0.161342	0.1534928	0.146611	0.1407023	0.1311496	0.1264687	0.1281148	0.1312631	0.1382479	0.1488934	0.1546491	0.1652752	0.1813211	0.1950949	0.2189433	0.244339	0.253521	0.2735104	0.3179539	0.328609
0.231883	0.2267174	0.2203922	0.212218	0.2024322	0.1965108	0.1876803	0.1779364	0.1715997	0.1604747	0.1545723	0.1467206	0.1398555	0.1338141	0.1241161	0.1197131	0.1213072	0.1244731	0.1313699	0.1417963	0.1477727	0.158291	0.1744556	0.188335	0.2120185	0.2365023	0.2445719	0.2630336	0.3055433	0.3166268
0.2261575	0.2208959	0.2145315	0.2061412	0.1961655	0.1903956	0.1814152	0.1715272	0.1650507	0.1539367	0.1480001	0.1401555	0.1333	0.1271456	0.1173204	0.1130508	0.1147307	0.1177676	0.12457	0.134895	0.1409591	0.1513785	0.1677559	0.1816066	0.205146	0.2290832	0.2370941	0.2533236	0.2939136	0.3053833
0.2205707	0.2152158	0.2088072	0.2001143	0.1902512	0.1844237	0.1752003	0.1651714	0.1586667	0.1474568	0.1416119	0.1337944	0.1268182	0.1206904	0.1107615	0.1066234	0.1082453	0.1111462	0.1179831	0.1281974	0.1343371	0.1446551	0.1612286	0.1750255	0.1985079	0.2222368	0.2305541	0.2451291	0.2832608	0.2947134
0.215115	0.2095799	0.2031233	0.1943349	0.1844732	0.1784832	0.1691371	0.1589792	0.1524492	0.1412811	0.1352858	0.1275002	0.120533	0.1143175	0.104438	0.1002808	0.1018538	0.1048705	0.1116033	0.1215768	0.1277856	0.1381208	0.1547535	0.1684787	0.1920798	0.2157647	0.2242044	0.238004	0.2734475	0.2851549
0.2098704	0.2039849	0.19757	0.188792	0.1788302	0.1726723	0.163217	0.1529445	0.1463904	0.1351569	0.1291362	0.1213941	0.1144484	0.1081533	0.09821504	0.09431099	0.09582195	0.0988104	0.1053019	0.1151567	0.1214368	0.1317684	0.1484408	0.1620746	0.1857605	0.2093101	0.2178573	0.2312604	0.2643004	0.2759737
0.2047454	0.1986958	0.1921385	0.1832781	0.1732147	0.1669884	0.1574306	0.1470557	0.1404812	0.1292048	0.123168	0.1154772	0.1085609	0.1021946	0.09221919	0.08841807	0.09000459	0.09283201	0.09934223	0.1088067	0.1152865	0.125473	0.1421717	0.1558035	0.1794508	0.2028789	0.2115118	0.2250389	0.2556681	0.2680507
0.1996486	0.1934396	0.1868217	0.1779815	0.1677264	0.1613274	0.1517813	0.1411952	0.1346028	0.1232985	0.1172598	0.1096235	0.1027369	0.0964542	0.08644804	0.08275033	0.08440962	0.08706848	0.0934542	0.1027857	0.1091966	0.1193623	0.135947	0.1495534	0.1733461	0.1964715	0.2054332	0.218898	0.247682	0.2603511
0.1951542	0.1883032	0.1815272	0.1726997	0.1622568	0.155793	0.1461546	0.1353716	0.128755	0.1174453	0.1115301	0.103959	0.09697875	0.09078822	0.08090626	0.07716703	0.07889172	0.08139578	0.08764537	0.09683524	0.1031686	0.113314	0.1300048	0.1433279	0.1672464	0.1901737	0.1994317	0.2127492	0.2399895	0.252535
0.1907723	0.1832774	0.1763465	0.1674331	0.1568093	0.1502761	0.1405504	0.1297036	0.1229469	0.1117714	0.1058556	0.09847419	0.09141745	0.08519918	0.07559213	0.07196433	0.07359499	0.07595314	0.08218608	0.0909638	0.0972112	0.1074517	0.1241013	0.137254	0.1611544	0.183984	0.1935048	0.2066665	0.2332624	0.2451228
0.1870948	0.1783566	0.1711881	0.1621895	0.1514923	0.1447776	0.1350786	0.1241822	0.1171855	0.1061583	0.100368	0.09304712	0.08606114	0.07982967	0.07037568	0.06685339	0.06853262	0.07073932	0.07681186	0.08530476	0.09158569	0.1016517	0.1182349	0.131221	0.1550753	0.1779765	0.1875608	0.2005559	0.2269806	0.2386541
0.1834046	0.1734457	0.1661458	0.1570654	0.1463064	0.1392994	0.1296232	0.1186886	0.1117113	0.1007275	0.09494235	0.08768737	0.08078089	0.07468541	0.06525806	0.06183649	0.06355676	0.06562074	0.07152899	0.07985691	0.08615503	0.09591641	0.1124085	0.1252321	0.1490148	0.1720633	0.1816026	0.1945188	0.2206126	0.2320503
0.1802917	0.1692943	0.1611163	0.1520552	0.1411384	0.133958	0.1241891	0.1132273	0.1062734	0.09547298	0.08969805	0.08252689	0.07557839	0.06962513	0.06037041	0.05705207	0.05880804	0.06073483	0.06647545	0.07462277	0.08079374	0.09037555	0.1067427	0.1194024	0.1430801	0.1662489	0.1756334	0.1884734	0.2142421	0.2260868
0.1771653	0.1653008	0.156193	0.1470578	0.1359885	0.1287464	0.1188964	0.1078011	0.1008736	0.09026731	0.0846334	0.07755955	0.070586	0.06464764	0.05570925	0.05263991	0.05413812	0.05607265	0.06150583	0.06947189	0.07562762	0.08502889	0.1011207	0.1136178	0.1371729	0.1604406	0.1695644	0.1825086	0.2079557	0.2201966
0.1742521	0.1619688	0.1518738	0.1420764	0.1308562	0.1235526	0.1137385	0.1026397	0.09552171	0.08524432	0.07962123	0.07265247	0.06579996	0.05975316	0.0514075	0.04844712	0.04982375	0.05162816	0.056752	0.06441972	0.070533	0.0799936	0.09554939	0.1080043	0.1313912	0.1547267	0.1634893	0.1765399	0.2016836	0.2144977
0.1715322	0.1587268	0.1476167	0.1371137	0.1259519	0.1183775	0.1086031	0.09751336	0.09046896	0.08027712	0.07480251	0.06781139	0.06108507	0.05520804	0.04717615	0.04433057	0.04559071	0.04739919	0.05221628	0.05958827	0.06564876	0.075014	0.09003492	0.1024416	0.1257303	0.1491058	0.1574133	0.1704033	0.1954382	0.2087376
0.1692064	0.1558673	0.1442114	0.1329907	0.121058	0.1133295	0.103494	0.0925463	0.08546539	0.07549517	0.07004514	0.06316067	0.05656767	0.05100085	0.04330756	0.04029305	0.0415746	0.04338564	0.04803192	0.05497542	0.06110413	0.07022018	0.08469678	0.0970431	0.120088	0.1434899	0.1513442	0.1642827	0.1892265	0.2029214
0.1670226	0.153148	0.1410009	0.1290266	0.1162791	0.1083032	0.09852573	0.08773305	0.08051293	0.07089648	0.06534795	0.05870502	0.05225331	0.04686524	0.03964259	0.03647982	0.03777848	0.03944568	0.04392479	0.05057747	0.05662547	0.06560674	0.07942136	0.09169527	0.1144783	0.1379746	0.1453782	0.158344	0.1831955	0.1975899
0.1653704	0.1509479	0.1382188	0.1256938	0.1120044	0.1035125	0.093581	0.08295581	0.07572703	0.06634841	0.06096941	0.05431242	0.04814203	0.04280324	0.03604411	0.0327544	0.03406342	0.03559137	0.04002884	0.04652244	0.05221098	0.06105475	0.07444455	0.08651842	0.1090088	0.1324669	0.1394217	0.1524049	0.1775335	0.1932701
0.1638531	0.148895	0.1355887	0.1225894	0.1077757	0.0987369	0.08877725	0.07822026	0.07110925	0.06197406	0.05664517	0.05011179	0.04421933	0.03908097	0.03252396	0.0291297	0.03058719	0.03197503	0.0362161	0.04253858	0.04786515	0.05657174	0.06952408	0.0815087	0.10358	0.1270601	0.1334755	0.1465647	0.1721089	0.1881945
0.162713	0.1472176	0.1333364	0.1199711	0.104556	0.09442573	0.08400896	0.07353584	0.06653972	0.05764158	0.05250026	0.04610185	0.04035277	0.03542925	0.02910354	0.02589869	0.02721802	0.02846503	0.03264141	0.03864232	0.04386595	0.05227776	0.0647816	0.07654884	0.09819999	0.1216704	0.1275502	0.141009	0.167118	0.1847173
0.1617086	0.1456867	0.1313275	0.1174757	0.1014626	0.09018268	0.07939466	0.06901754	0.06214222	0.05348704	0.04841622	0.04215462	0.03656302	0.03186826	0.02579542	0.02278159	0.02410402	0.02520534	0.02917118	0.03497108	0.03994886	0.04816946	0.06022356	0.07165169	0.09287775	0.1163906	0.1217427	0.1354742	0.1620959	0.1805607
0.1610647	0.1445911	0.129716	0.11548	0.09888405	0.08705549	0.07481952	0.06466144	0.05779283	0.0493879	0.04452374	0.03841042	0.03286042	0.02841043	0.02274483	0.01977898	0.02109078	0.02206495	0.02581145	0.03152103	0.03611833	0.04424718	0.05574122	0.06704717	0.08761544	0.1111351	0.1159641	0.130333	0.1577411	0.1768603
0.1606675	0.1437314	0.128343	0.1137377	0.09646527	0.08408979	0.0703974	0.06034541	0.05361282	0.04547105	0.04082114	0.03474101	0.02926227	0.02506568	0.01994022	0.01689041	0.01818604	0.01918214	0.0226955	0.02816674	0.03239046	0.04039037	0.05133555	0.0624992	0.08251826	0.1059076	0.1102243	0.1252212	0.1534725	0.1732876
0.1606185	0.1432409	0.1273985	0.1124058	0.0944686	0.08169337	0.06737585	0.05663668	0.04948629	0.04160982	0.03717461	0.03115795	0.02604524	0.02210079	0.0172402	0.01426113	0.01539041	0.0164064	0.01968221	0.02491423	0.02889615	0.03660537	0.04700907	0.05801558	0.07748376	0.1007149	0.1047132	0.1207685	0.150409	0.1714418
0.1607387	0.1429156	0.126699	0.1112017	0.09273008	0.07957341	0.06465215	0.0530275	0.045533	0.03794172	0.03371965	0.02780052	0.02293834	0.01924084	0.01478742	0.01174005	0.0127103	0.01373658	0.0167785	0.02177256	0.02550752	0.03290058	0.04300759	0.05372532	0.07261449	0.0955641	0.09924651	0.1161626	0.1471417	0.1695734
0.1613201	0.143073	0.1263719	0.110414	0.09137645	0.07790318	0.0625097	0.05048211	0.04252608	0.0344066	0.03034594	0.02455242	0.01994214	0.01649141	0.01242888	0.009619114	0.0102938	0.01117815	0.01398849	0.01887669	0.02222815	0.02929519	0.03920709	0.0495139	0.06800874	0.09046684	0.09382907	0.1125099	0.1442499	0.1671299
0.1621085	0.1434167	0.1262477	0.1099247	0.09031323	0.07642642	0.06067223	0.0482435	0.03967739	0.03096396	0.02707069	0.02154668	0.0171924	0.01398303	0.0101712	0.007594772	0.008129571	0.008877177	0.01158272	0.01608713	0.01920105	0.02592601	0.03548323	0.0454993	0.06345817	0.08542894	0.08856819	0.1085463	0.1411464	0.163939
0.1632491	0.1441485	0.1266205	0.1098511	0.08973685	0.07552556	0.05928527	0.04657053	0.03765883	0.02866405	0.02469739	0.01877744	0.01455041	0.01171722	0.008156	0.005675741	0.006073314	0.006823385	0.009281776	0.01340762	0.01628431	0.02266764	0.0318516	0.04168405	0.05897465	0.08045721	0.0834636	0.105141	0.1384538	0.161894
0.1645735	0.1451803	0.1272029	0.1099863	0.08939831	0.07482652	0.05806198	0.04522888	0.03599242	0.02682233	0.02248465	0.01611235	0.0120169	0.009551005	0.006240325	0.004012212	0.004131875	0.00487554	0.00709061	0.01109781	0.01373802	0.01952781	0.02844418	0.03806194	0.05466904	0.07555492	0.07851397	0.1013759	0.1365231	0.1598786
0.1663021	0.1465518	0.1282135	0.1105662	0.08958899	0.07471496	0.05740257	0.04447578	0.03485736	0.02558362	0.02107643	0.01445581	0.009862834	0.007490026	0.004570082	0.00244453	0.002734653	0.003035046	0.005012341	0.008888188	0.0112918	0.01651123	0.02525764	0.0345119	0.05054778	0.07128397	0.074165	0.09836308	0.1347238	0.157554
0.1682778	0.1482259	0.1295269	0.1113916	0.09014424	0.07488404	0.05713846	0.04399611	0.03409271	0.02456959	0.02002132	0.01301955	0.007943839	0.005939595	0.002991949	0.001116224	0.001564828	0.001722852	0.003325346	0.006778581	0.008951457	0.01387588	0.02216415	0.03104396	0.04650738	0.06721556	0.06992078	0.09580802	0.1328918	0.1555607
0.1705822	0.1503225	0.1311934	0.1126991	0.09116948	0.07578295	0.0575525	0.04419004	0.03397355	0.02425835	0.01964991	0.01252975	0.007267901	0.004468543	0.001932806	0.0001580178	0.0006108754	0.0009095726	0.002007378	0.004771707	0.006846991	0.01134706	0.01917703	0.02778983	0.0434046	0.06469585	0.06699179	0.0940992	0.1314805	0.1551312
0.1730958	0.1525994	0.1331639	0.1142499	0.09244356	0.07694726	0.05829728	0.04483035	0.03441318	0.02447914	0.01951845	0.01237832	0.006905248	0.003078118	0.0009401819	0	0.0001486161	0.0001480889	0.0009032422	0.003403337	0.004970756	0.009060591	0.01642452	0.02474349	0.0405134	0.06236519	0.06437735	0.09262995	0.1300211	0.1545117
0.175934	0.1553334	0.1355889	0.1163562	0.09424303	0.07849968	0.05959658	0.04603887	0.03555455	0.02532679	0.02004869	0.01292509	0.00724928	0.003168095	0.0003031947	0	0	0	0.0001486209	0.002109114	0.003455952	0.006877922	0.01390105	0.02190937	0.03843372	0.06059384	0.06245794	0.09106922	0.1288417	0.1532206
0.1788501	0.1582125	0.1382071	0.118697	0.09630409	0.08033955	0.06132686	0.04780825	0.03703045	0.02652498	0.02114891	0.01373468	0.007783654	0.0034601	0	0	0	0	0	0.001030507	0.002296415	0.005189044	0.01148308	0.01916275	0.0363995	0.05902534	0.06074724	0.08963367	0.1275719	0.1521367
0.1821581	0.1615181	0.1413638	0.121641	0.09913632	0.08303297	0.06378841	0.05020098	0.03925668	0.02851937	0.02302268	0.01553453	0.009119994	0.004731561	0.001355192	0.001026824	0.0009020666	0.000887697	0.0008039876	0.00114374	0.001758375	0.00384908	0.009290135	0.01719463	0.03517259	0.0579734	0.05988301	0.08889695	0.126825	0.1524391
0.1856198	0.1649238	0.1447065	0.1247915	0.102246	0.08602806	0.06659274	0.05304097	0.04190416	0.03093335	0.02532981	0.01763122	0.01088248	0.006498146	0.00286137	0.002175456	0.001919642	0.001867285	0.001679046	0.001747487	0.001420685	0.002712081	0.007311963	0.01553012	0.0340182	0.05742239	0.05954263	0.08838527	0.1263945	0.1525437
0.1893001	0.1686903	0.1483249	0.1284191	0.1058984	0.08958364	0.07007761	0.05639071	0.04511642	0.03409341	0.02817616	0.02053973	0.01352701	0.00907733	0.004995335	0.004007521	0.003748822	0.003402964	0.003253912	0.003098005	0.002096239	0.003091121	0.006958928	0.01478524	0.0338081	0.05745465	0.05961641	0.08846439	0.1263281	0.1529325
0.1929672	0.1726103	0.1520401	0.1324062	0.10983	0.09356529	0.07402765	0.0600802	0.04877517	0.03755476	0.03155784	0.02394207	0.01664541	0.01198629	0.007337993	0.005995121	0.00572819	0.005059368	0.004975521	0.004602653	0.003236859	0.003797452	0.007126493	0.01423944	0.03388563	0.05755948	0.05999931	0.0890758	0.1264942	0.1532576
0.1968178	0.1767014	0.1562675	0.1366852	0.1143308	0.09816558	0.07867742	0.06467303	0.05306324	0.04178068	0.03559798	0.02783418	0.02044296	0.01532206	0.01022237	0.008595495	0.008222857	0.007293169	0.007123592	0.006665688	0.005376935	0.005438761	0.008004782	0.01464429	0.03459119	0.05812274	0.06098347	0.09021717	0.1271207	0.1543416
0.2005634	0.180759	0.1605575	0.1411121	0.119133	0.1029993	0.08364271	0.06956638	0.05780602	0.04632216	0.03993174	0.03237102	0.0244267	0.01884565	0.01324512	0.01133518	0.01085896	0.009672767	0.009395591	0.008846664	0.007668961	0.00755698	0.009276798	0.01545479	0.03552556	0.05915382	0.06225732	0.09169706	0.1281073	0.1545282
0.2032525	0.1847662	0.164992	0.1459592	0.124394	0.1083816	0.08920344	0.07507796	0.06349973	0.05143372	0.04502072	0.03735677	0.02882881	0.02279718	0.01669781	0.01448874	0.01396479	0.01250894	0.01209969	0.01150787	0.01037288	0.01018189	0.01146346	0.01715275	0.03678074	0.06034986	0.06401307	0.09371854	0.1294745	0.1546545
0.2056648	0.1886489	0.1694758	0.1509382	0.1298086	0.1139497	0.09523337	0.08100105	0.0695128	0.05739004	0.05079962	0.04258392	0.03345453	0.0269586	0.02033588	0.01781021	0.01726277	0.01552765	0.01495086	0.01434011	0.01321147	0.01308221	0.01422562	0.01921736	0.03853233	0.06180155	0.06598312	0.09604845	0.1313157	0.1561113
0.2072391	0.1921178	0.1741529	0.1561076	0.1355669	0.1200169	0.10171	0.08761341	0.07613174	0.06411138	0.05719186	0.04828396	0.03859323	0.03164862	0.02454692	0.02162427	0.02107255	0.01905089	0.01833573	0.01783416	0.01650922	0.01662264	0.01784054	0.02210032	0.04083401	0.06428438	0.0685446	0.0988843	0.1336738	0.1584078
