1.00718	0.9466721	0.9699206	0.957352	0.976729	0.9682068	0.9843023	0.9998997	0.9843377	0.9821127	0.9900504	0.9918136	1.004391	0.9755834	0.9982931
0.9927208	0.948624	0.9773861	0.9433319	0.9948773	0.9667554	0.9885297	0.9961948	0.9735733	0.9648038	0.9828615	0.998921	1.000765	0.9796035	0.9914202
0.9959339	0.9528125	0.9720214	0.9330171	0.978125	0.9634899	0.9840503	0.9874728	0.9588053	0.9800029	0.9675479	1.000832	0.9900932	0.9774407	0.990665
0.9763495	0.9389864	0.9712711	0.9278096	0.9673514	0.9568192	0.9729077	0.9683048	0.9570552	0.9769631	0.9753961	1.000529	0.9873214	1.000809	0.9964553
0.9763878	0.9217445	0.9755103	0.9395932	0.9557281	0.9687092	0.9822585	0.9800628	0.9548495	0.9772354	0.9752898	0.9936079	0.9870674	0.9907703	0.9911936
0.9883986	0.9195486	0.9582534	0.9351535	0.9652573	0.9741797	0.9876899	0.9869325	0.9719191	0.9746265	0.9731203	0.9950294	0.9998637	0.9870794	0.9853781
0.9953219	0.9652966	0.9455734	0.9422637	0.9593091	0.9880234	0.9711719	0.9905345	0.9706245	0.9660288	0.9691218	0.9864073	0.9960526	0.9775582	0.9822564
0.9864478	0.9664353	0.9495875	0.9445336	0.9546962	0.9633224	0.9603652	0.9833562	0.9826355	0.9657793	0.971036	0.9843333	0.9810619	0.9792743	0.9672266
0.972142	0.9606202	0.9411467	0.9564508	0.960341	0.9758543	0.9596652	0.97237	0.9670763	0.9734469	0.9704192	0.981537	0.9825863	0.9578811	0.9788325
0.9512953	0.9593595	0.935707	0.9379241	0.9750599	0.9999413	0.9725717	0.966581	0.977553	0.9716775	0.982585	0.9875026	0.990047	0.9763827	0.994265
0.9504538	0.9230458	0.9363073	0.9263408	0.9778519	0.9734261	0.9711158	0.9618469	0.9724225	0.9817951	0.9803092	1.000552	0.9757031	0.9886075	0.9964805
0.9615083	0.9264616	0.9486872	0.9382913	0.972025	0.9650808	0.9815586	0.9489053	0.9613945	0.9706113	0.9831592	0.9952857	0.9823785	0.9745961	1.005594
0.9551587	0.9309347	0.9323307	0.9361549	0.9545445	0.9596103	0.9830144	0.9665295	0.9665968	0.9644182	0.9665908	0.9887376	0.9777126	0.9768294	0.9861585
0.962694	0.9442322	0.9335687	0.9209664	0.9448937	0.9640481	0.9890897	0.9786221	0.9725184	0.9654844	0.9452793	0.9915806	0.9872752	0.9822365	0.9877446
0.9457107	0.9156447	0.9424597	0.9276761	0.9473216	0.9748774	0.9765192	0.9756375	0.9665249	0.9664599	0.9707807	0.9936079	1.00088	0.9663914	0.9956748
0.9271209	0.909789	0.9417094	0.9444001	0.9585201	0.9700489	0.9655165	0.9819154	0.9659016	0.9791863	0.9616351	0.9795096	0.9894927	0.9634763	0.9947686
0.9383666	0.9140181	0.9296296	0.971706	0.9647718	0.9512091	0.9590213	0.9830474	0.9506061	0.9633747	0.953085	0.9902756	0.9848269	0.9808965	1.011938
0.9656011	0.9015747	0.9539393	0.9615915	0.9450151	0.9610058	0.9607011	0.987164	0.9559044	0.9715413	0.9634217	0.9890172	0.9800918	0.980967	0.9957252
0.9376398	0.9334559	0.9712336	0.9667656	0.9519042	0.9736773	0.97008	0.9639567	0.9583018	0.9659381	0.9647403	0.982003	0.9830714	0.9690009	0.9782535
0.9558089	0.94838	0.9581409	0.9580864	0.9483838	0.9805992	0.9775831	0.9438111	0.9497191	0.9517598	0.9674203	0.9806281	0.9805306	0.9593622	0.9872411
0.9512571	0.9397997	0.93687	0.9421636	0.9190978	0.96469	0.970304	0.9489053	0.9724465	0.9415514	0.981713	0.9912776	0.9923338	0.9711637	0.9833389
0.9536286	0.9484206	0.9348817	0.9265077	0.9373067	0.96282	0.9577335	0.9734763	0.9619219	0.9537561	0.9821809	0.9984084	0.9955444	0.9804733	0.9929811
0.9560384	0.9230051	0.9229895	0.9253728	0.9327241	0.9544747	0.9600572	0.9811435	0.960843	0.9693409	0.9916669	0.9897164	1.003767	0.9762652	0.982634
0.9696939	0.8936043	0.9398712	0.9377573	0.9459256	0.9564564	0.9710599	0.9594284	0.971967	0.9759196	0.9788842	0.9847295	0.989331	0.9911699	0.9825081
0.9659071	0.9019406	0.9487247	0.9485728	0.9383082	0.9564843	0.9716478	0.9632105	0.9593327	0.9756927	0.9680371	0.9906951	0.9860511	0.9910524	0.976038
0.9604372	0.9217445	0.9329309	0.9534464	0.9394917	0.9728678	0.9841063	0.9681247	0.9698813	0.9841997	0.974992	0.9909514	0.9971613	0.986186	0.9839683
0.9512953	0.9216631	0.9320681	0.9175282	0.9186122	0.9616477	0.9787869	0.9854402	0.9679154	0.9796173	0.9794797	0.9858247	0.9960294	0.9774877	0.9720855
0.9468965	0.940125	0.926666	0.9344859	0.922952	0.9632108	0.978703	0.9745312	0.9820122	0.9716775	0.9872004	0.9878521	0.9810388	0.974408	0.9556963
0.9535521	0.9232897	0.9177749	0.9154585	0.9351217	0.9781151	0.9725437	0.9615896	0.9647748	0.9770992	0.9790544	0.9937711	0.9800687	0.9832474	0.9820046
0.94835	0.9114156	0.9154115	0.9159592	0.9466843	0.9724771	0.9601972	0.9656033	0.9603875	0.9762145	0.9616564	0.9965208	0.9967686	0.9809435	0.9812493
0.9376398	0.8894565	0.925578	0.917862	0.9144545	0.9672299	0.9738595	0.9594799	0.9528597	0.9732428	0.9647829	0.9978025	1.002774	0.9721981	0.9842955
0.9458255	0.901778	0.9334186	0.9423305	0.9108127	0.973454	0.9628289	0.9498315	0.9455715	0.9701349	0.9622519	0.9863607	0.9978311	0.9695651	0.9809724
0.9601695	0.9013713	0.921639	0.9480721	0.9291734	0.9709699	0.9488305	0.9620527	0.9446366	0.9734242	0.9692069	1.004188	0.9870212	0.9583748	0.9712295
0.959022	0.9063324	0.918075	0.9309808	0.9353644	0.9761614	0.9485226	0.9633649	0.9544659	0.9676395	0.9823085	0.9981521	0.9765347	0.9605141	0.9760128
0.9489238	0.9106023	0.9048323	0.9429981	0.95764	0.9761893	0.9573975	0.971135	0.9521884	0.957295	0.9698874	0.9983851	0.9849193	0.9787337	0.9699708
0.9516779	0.9060885	0.9175873	0.9466367	0.9599465	0.9670345	0.9604771	0.9775672	0.9502944	0.9604936	0.9626985	0.9931652	0.9719381	0.9893833	0.9615118
0.946514	0.8903105	0.9206636	0.9402942	0.9382172	0.9744588	0.9421954	0.9854659	0.9651824	0.9577941	0.964634	0.9990376	0.9726542	0.985034	0.9799402
0.9554264	0.8989721	0.9214139	0.9312813	0.9390062	0.9692395	0.9571176	0.9742739	0.9658536	0.9487427	0.9655911	0.9909747	0.9881299	0.9841408	1.003681
0.949115	0.9134488	0.9158617	0.9057112	0.9478982	0.9573774	0.9622129	0.9543341	0.9722307	0.9736965	0.964081	0.9882948	0.9908093	0.9819544	0.9980413
0.9449457	0.9076744	0.927904	0.9140565	0.95415	0.9574891	0.9454989	0.9573959	0.9722547	0.9780293	0.966846	0.9767365	0.9849424	0.9751133	0.9963546
0.9411206	0.9033232	0.9357821	0.9261739	0.9446509	0.9703838	0.9525821	0.9606634	0.9699292	0.9701349	0.9626985	0.9931186	0.9786135	0.9816487	0.9808214
0.9343503	0.9053565	0.9307926	0.9372565	0.9536037	0.9759101	0.9592453	0.9616153	0.9586374	0.9571362	0.9513622	0.9941439	0.9796529	0.9646517	0.9687623
0.9505303	0.8989721	0.9417094	0.9303132	0.9515703	0.9754915	0.9728516	0.957473	0.957199	0.9518732	0.9515324	0.9880152	0.9689816	0.9549425	0.9618643
0.934924	0.8864473	0.9282416	0.9328836	0.9540589	0.960001	0.9586294	0.9666324	0.9625692	0.9694543	0.9577429	0.9850557	0.972377	0.9625829	0.966421
0.9336235	0.9018593	0.918075	0.9310142	0.9680191	0.9646342	0.9624929	0.9837678	0.9598841	0.9801617	0.9709296	0.9842634	0.9897467	0.961478	0.9812745
0.9504921	0.8988907	0.8956037	0.9157256	0.9484141	0.9754077	0.95289	0.9836134	0.9517329	0.9668002	0.9729502	0.9672988	0.9935579	0.9557888	0.9701218
0.933853	0.8944989	0.9095967	0.9040755	0.9227396	0.9752403	0.9389477	0.9780046	0.9611547	0.9531663	0.9600825	0.9676716	0.9949901	0.9486891	0.9704491
0.9193943	0.8833974	0.9414468	0.9043759	0.9242266	0.9611453	0.9460589	0.9587337	0.9589251	0.9604483	0.9761831	0.9971733	0.9974384	0.9640875	0.9771206
0.9389403	0.8744511	0.9603168	0.9074137	0.9308425	0.975324	0.9587414	0.9735278	0.9604115	0.9694316	0.9754599	0.9920233	0.996861	0.9877376	0.9755345
0.9346945	0.9049905	0.9298922	0.9300795	0.9424356	0.9723096	0.953002	0.9668126	0.9583018	0.9741048	0.9806283	0.9907883	0.9921028	0.9896184	0.9912943
0.9243668	0.9161733	0.9252779	0.936422	0.9476554	0.9621781	0.9353362	0.9560065	0.9566956	0.9834511	0.9738222	0.9909747	0.9917101	0.9882313	0.9777499
0.9205035	0.9127169	0.9195006	0.9355541	0.9407664	0.9614803	0.9470668	0.9587337	0.9408007	0.9697946	0.9670799	0.9932817	0.9788445	0.9832474	0.9696183
0.933547	0.9002734	0.9228019	0.9162597	0.9421927	0.9691557	0.9673923	0.9657319	0.9456435	0.9659835	0.9773954	0.988924	0.9755876	0.9726213	0.9823822
0.9558471	0.9062918	0.9294046	0.9083817	0.9262903	0.9721143	0.961485	0.9614095	0.9438214	0.9650307	0.9785227	1.005469	0.9816163	0.9681545	0.9704239
0.9363775	0.8988094	0.9285417	0.9108853	0.9283236	0.971584	0.9573135	0.9576274	0.9420474	0.9561154	0.9838611	1.027933	0.9808309	0.974408	0.9825584
0.9407764	0.8636342	0.9468865	0.9061118	0.9410699	0.9657227	0.9512942	0.9708777	0.9400096	0.9549811	0.9729289	1.022177	0.9940661	0.9759361	0.9756352
0.934312	0.8871793	0.945911	0.9349866	0.9343022	0.9534699	0.9668604	0.9841537	0.9493355	0.9645543	0.9629963	1.008499	0.9985703	0.9693536	0.9474388
0.9194325	0.9004767	0.9293295	0.9439328	0.9353341	0.9412729	0.9763232	0.965912	0.968275	0.9634427	0.9678031	1.001461	0.9977618	0.9503112	0.9635258
0.9177112	0.8842514	0.9161243	0.9272421	0.9547266	0.9639364	0.9815306	0.958142	0.9467703	0.9641006	0.9833081	1.009734	1.003421	0.9653805	0.9738981
0.9259734	0.8989314	0.8968416	0.9222016	0.9400077	0.9732307	0.9823985	0.9512466	0.9395061	0.9684108	0.9663781	1.005959	0.9739938	0.9730445	0.9801416
0.9492298	0.9023473	0.9119601	0.9030741	0.937853	0.9781988	0.9657685	0.9621814	0.9326735	0.9831562	0.9554245	1.008941	0.9526281	0.978475	0.9816018
0.9421152	0.892425	0.9272662	0.9306136	0.9233465	0.9754077	0.9496984	0.9799085	0.9353586	0.9908919	0.9406214	1.001205	0.9780129	0.975889	0.9929559
0.9209242	0.9044212	0.9388208	0.9438326	0.9471698	0.9607546	0.9754834	0.9658349	0.9320982	0.978052	0.9603803	0.9930487	0.9992863	0.9673788	1.004209
0.9360716	0.9247537	0.9391584	0.930914	0.9659857	0.9444826	0.9736636	0.9815809	0.9560483	0.9809557	0.9866049	0.9858014	0.9896775	0.9755834	0.9923769
0.9405851	0.9010867	0.9252028	0.9276427	0.9660161	0.9485297	0.9939611	0.9719583	0.9520686	0.9717909	0.9875832	0.999993	0.9781977	0.9948139	1.003932
0.9508363	0.8907171	0.9313178	0.9198982	0.9476554	0.9591079	0.9741115	0.9648314	0.9453079	0.9750575	0.9832231	1.005213	0.9809926	1.000197	1.01365
0.959175	0.8746545	0.9502253	0.8989348	0.9617066	0.9594707	0.9706119	0.9739909	0.9563359	0.9832696	0.9804794	1.009221	1.003213	0.9923924	1.000055
0.9713387	0.8849834	0.9405465	0.9045095	0.9425569	0.9695744	0.994297	0.9652174	0.965542	0.9763052	0.9726312	1.006261	1.01795	0.9847285	0.9902118
0.9432244	0.8667248	0.9313928	0.929512	0.9434674	0.9809341	0.9719837	0.9731933	0.9423351	0.9719043	0.9709296	1.004164	1.003767	0.9785221	0.9875684
0.935842	0.8727025	0.9417844	0.9236704	0.9300231	0.955619	0.9757913	0.9785449	0.9453558	0.9779386	0.9819257	1.007427	0.9943895	0.9758421	0.9937363
0.943148	0.86766	0.9330435	0.8991351	0.923741	0.9498694	0.9789549	0.9741452	0.9571031	0.9751937	0.9968777	1.000925	1.01989	0.9680606	0.9933084
0.9433009	0.8689207	0.9463238	0.9277762	0.9327241	0.9384819	0.9566696	0.9802172	0.9671243	0.9798669	0.9884978	0.9981753	1.032039	0.9830358	0.9824074
0.9371043	0.8670501	0.9504879	0.9376571	0.9361838	0.9439523	0.9636968	0.9670441	0.9760187	0.9882377	0.9899015	0.9998066	1.02444	0.9859509	0.9876943
0.9569564	0.8690427	0.934394	0.9226355	0.9491121	0.9489484	0.9764072	0.9614867	0.9759707	1.002008	0.9837973	1.006541	1.023678	0.9982932	0.9908412
0.9541641	0.8490762	0.9551022	0.9459023	0.9434674	0.9605314	0.970248	0.979677	0.9623055	0.9917085	0.9952188	1.016119	1.018134	0.9977525	0.9938874
0.9657924	0.8501741	0.9446731	0.9570516	0.9520256	0.9752682	0.9829584	0.9653975	0.9603875	0.9764414	0.9882	1.017424	1.012937	0.9946023	1.001868
0.9446779	0.892547	0.941972	0.9620922	0.9545445	0.9798735	0.9904615	0.962593	0.9736212	0.9720631	0.9757789	1.005935	1.013653	0.9892187	0.993409
0.9331645	0.9067798	0.9485746	0.9674332	0.944833	0.9774173	0.9806907	0.9703374	0.9624733	0.9679571	0.9847544	0.9967539	1.005731	0.9768764	1.002925
0.9263558	0.9156447	0.9534516	0.9725072	0.9333918	0.975966	0.9755953	0.9862892	0.9657577	0.972789	0.9884978	1.004933	1.003975	0.9845404	0.9935601
0.9541641	0.9064138	0.9467739	0.9480721	0.9377316	0.9672858	0.9829024	0.9818124	0.9681072	0.9928201	0.9777783	1.022061	0.9960988	0.9848695	0.9839935
0.9523281	0.9150348	0.9498876	0.9472375	0.9351823	0.9602522	0.9756793	1.003991	0.9623294	0.9949299	0.978395	1.028329	1.007186	0.9848225	0.9863851
0.9675902	0.9173933	0.9388208	0.9548485	0.9710842	0.9522697	0.961989	1.009188	0.9577264	1.001713	0.9802029	1.023925	1.022408	0.9800267	0.9851264
0.9837319	0.9000294	0.9127104	0.945969	0.9901732	0.9584101	0.9681482	0.9962205	0.9653981	0.9970623	0.9780122	1.014464	1.013168	0.9694241	0.9938118
0.9694262	0.8804696	0.9352568	0.9289446	1.008898	0.9698535	0.9679242	1.007876	0.9632165	0.9905062	0.9743326	1.011202	1.014831	0.9875261	1.005695
0.9437599	0.8842514	0.9632804	0.9207662	0.9968196	0.9732028	0.9662164	1.004454	0.9709361	1.001509	0.9795436	1.008475	1.009034	0.9884899	0.9838927
0.9444102	0.8990534	0.9510131	0.927142	0.9587021	0.9829158	0.9837424	0.9964007	0.9749159	0.9997618	0.9941978	0.9974996	0.9979697	0.9847519	0.9938118
0.9644918	0.9134895	0.9301173	0.9442332	0.9364873	0.9711095	0.9972927	0.9939049	0.9801662	1.004208	0.9871153	0.9813972	1.001804	0.9872909	0.9971098
0.9791801	0.9210938	0.9275663	0.946403	0.9605837	0.9747379	0.9927012	0.9945996	0.9881735	1.002234	0.9847757	0.9904621	1.030099	1.003113	0.9897082
0.9803659	0.908203	0.9479744	0.9438994	0.9580042	0.9916518	0.9795988	0.9732705	0.9837383	1.00017	0.9885403	0.9954722	1.043912	0.9989985	0.9864606
0.9782239	0.9150754	0.9430599	0.9438326	0.9455311	0.9642714	0.9956409	0.9739909	0.9731418	0.9951794	0.9822659	1.011295	1.019844	0.9853632	0.9814507
0.9698469	0.8910831	0.9567904	0.9492404	0.9679584	0.9635178	1.01731	0.9878587	0.9694018	0.9847668	1.005258	1.013089	1.009842	0.9789217	0.9851515
0.9625793	0.8685141	0.9447481	0.9480053	0.9816454	0.977222	0.9974326	1.00291	0.9782962	0.991096	0.9905183	1.01006	1.021137	0.9953545	0.997991
0.9637268	0.8793309	0.9576157	0.9372231	0.969142	0.9889724	0.9923653	1.007747	0.9865673	1.012012	0.9786503	1.026768	1.022731	0.9818839	1.007004
0.9647213	0.8929537	0.9488748	0.9607903	0.9532395	0.9721422	0.9912734	0.9912806	0.9903792	1.01943	0.9850097	1.018496	1.014277	0.993991	1.006752
0.9444102	0.8975488	0.9470365	0.9472375	0.9435281	0.9720864	0.9941571	0.9922069	0.9870707	1.025351	0.9850735	1.006005	1.009611	1.006239	1.000257
0.9440659	0.877745	0.9547646	0.9441664	0.9654698	0.9956151	1.000344	0.9877558	0.9935677	1.008405	1.001961	1.001088	1.023285	1.019922	0.9901111
0.9545084	0.8766063	0.9695454	0.9335846	0.9633151	1.013506	0.9966767	0.9924384	0.9932081	0.9967447	1.017232	1.006331	1.039777	1.021849	0.9954231
0.933547	0.86827	0.9552898	0.9622257	0.9776698	1.00223	0.995109	0.9960919	0.9989619	0.9990813	1.010979	1.027234	1.018897	0.9920163	1.021354
0.9378693	0.8967762	0.9561151	0.9659311	0.9835573	0.9795386	0.986878	1.008776	1.003781	1.005093	1.003152	1.041519	1.028667	0.9788512	1.026666
0.9514866	0.8933197	0.9555899	0.9372899	0.9870777	0.9848974	1.011403	1.0008	0.9931601	0.9947711	1.00949	1.040167	1.02571	0.9814137	1.032834
0.9653333	0.9121882	0.9724341	0.9520778	0.9793086	0.9996901	1.007959	1.001212	0.9862556	0.9954743	1.004662	1.050654	1.022916	0.9983872	1.016268
0.9501861	0.9244283	0.9821129	0.95595	0.974726	0.9951407	1.004292	1.010757	0.9892523	1.008677	1.007002	1.051376	1.039685	1.01442	1.010327
0.9612788	0.9051125	0.9740847	0.9581532	0.9729354	1.022354	0.9985526	1.024677	0.996948	1.019022	1.009916	1.044362	1.045783	1.016701	1.003806
0.960705	0.9147907	0.9588162	0.9588876	0.9791872	1.018697	1.011683	1.023519	0.9897079	1.010832	1.016658	1.045154	1.043519	1.007415	0.9964049
0.9648361	0.9355705	0.9396461	0.9713388	0.9863493	0.9995505	0.9984406	1.015466	0.9843616	1.021222	1.013234	1.038024	1.058972	1.015713	0.9910678
0.9407764	0.9174746	0.9472241	0.9694027	0.9756668	0.9847578	1.007371	1.005972	0.9968281	1.008269	1.020678	1.047811	1.055299	1.008379	1.004763
0.9577215	0.9144654	0.9438478	0.9748105	0.9754847	0.9883304	1.00432	1.009291	0.9959411	1.015437	1.020529	1.041426	1.048393	0.9986223	1.030744
0.9661366	0.885268	0.955965	0.9732416	0.9702345	0.9980155	1.000988	1.014848	0.9804059	1.022878	1.014893	1.040167	1.037121	0.9914756	1.032355
0.9768085	0.8794529	0.9565278	0.9660646	0.9820703	0.9957268	1.006392	1.01279	0.9740767	1.008768	1.032737	1.037325	1.024186	0.9940615	1.025382
0.9616995	0.8895378	0.9747225	0.9777147	0.9985797	0.9895306	1.006	1.024368	0.9764502	1.026553	1.038267	1.049675	1.027651	1.003301	1.010402
0.9516779	0.8844954	0.9809124	0.9729745	0.9887772	1.008845	1.006028	1.034814	1.009295	1.028255	1.023273	1.034854	1.055368	1.019357	1.013096
0.9544319	0.9010867	0.9847765	0.9696698	0.9955752	1.015404	1.016806	1.038441	1.02471	1.029253	1.023847	1.036742	1.062506	1.01442	1.008036
0.9689289	0.9077557	0.9965937	0.9668991	0.9771538	1.020567	1.039512	1.046932	1.008336	1.037261	1.026995	1.050328	1.063476	1.021755	1.007759
0.9703825	0.9137741	0.9825256	0.9755449	1.005378	1.028187	1.034976	1.040165	1.008815	1.052891	1.03965	1.045317	1.05262	1.029678	1.012693
0.9923001	0.9039739	0.9957308	0.9744766	1.014421	1.027657	1.027361	1.037078	1.041804	1.048127	1.044648	1.041985	1.035458	1.029114	1.018358
0.9768085	0.9044212	0.9740847	0.9524116	1.007775	1.03162	1.024337	1.042815	1.031303	1.053208	1.033992	1.065288	1.05165	1.022578	1.032758
0.9559619	0.9084877	0.9821879	0.9776145	1.016849	1.031843	1.025401	1.046134	1.016271	1.050599	1.044435	1.083604	1.054052	1.007979	1.030392
0.9688141	0.8907171	0.9866147	1.00225	1.014786	1.026205	1.040071	1.032138	1.003301	1.035219	1.046371	1.079829	1.051742	1.02279	1.026918
0.9869068	0.8833161	0.9728842	0.9900657	1.012722	1.036253	1.014007	1.037567	1.01699	1.020315	1.046753	1.081787	1.064215	1.030477	1.042274
0.9829287	0.9051125	0.9836885	0.9751776	1.013663	1.027545	1.029321	1.049917	1.01584	1.035241	1.053347	1.068457	1.075741	1.019874	1.044893
0.9883986	0.9032012	0.9869148	0.9875287	1.026652	1.030727	1.038168	1.030851	1.019412	1.031362	1.047285	1.053707	1.058648	1.020274	1.043332
0.9985732	0.9120662	0.9827507	0.9729745	1.021311	1.022661	1.050038	1.043459	1.01349	1.041389	1.053793	1.049675	1.035504	1.038376	1.033967
1.011425	0.9517959	1.002258	0.9609906	1.012054	1.028857	1.06762	1.053055	1.024111	1.057382	1.04552	1.059882	1.057355	1.04155	1.017678
0.9946716	0.9505352	0.9836885	0.9836565	0.9938453	1.042254	1.053846	1.062421	1.030608	1.060626	1.039033	1.06664	1.068858	1.028973	1.018257
0.9906936	0.9211752	0.9952056	1.007724	1.000886	1.051799	1.035452	1.057789	1.03056	1.052301	1.053964	1.066407	1.074124	1.026692	1.020196
1.007792	0.9208905	1.015764	0.9997463	1.012267	1.055093	1.037188	1.059899	1.041372	1.050282	1.070958	1.049326	1.067125	1.031582	1.031399
1.014294	0.9072677	1.031257	0.9990119	1.015818	1.051827	1.051018	1.038596	1.025933	1.04089	1.065172	1.068108	1.045298	1.02681	1.034017
1.027644	0.9228831	1.015689	0.999813	1.039732	1.034383	1.062833	1.026786	1.040821	1.0403	1.056388	1.096468	1.053936	1.021544	1.027849
1.050938	0.9224764	1.009536	1.012999	1.036758	1.033769	1.050234	1.035534	1.064843	1.055431	1.068639	1.098635	1.059618	1.036942	1.047687
1.049676	0.9375225	1.010474	1.010495	1.046044	1.043091	1.05239	1.032318	1.055373	1.048127	1.069852	1.094067	1.078397	1.043572	1.061886
1.024737	0.9491526	1.021579	0.9912674	1.022069	1.033043	1.063085	1.030543	1.060599	1.034742	1.063598	1.085096	1.086366	1.045758	1.059167
1.010125	0.9334559	1.026118	0.9961745	1.028533	1.068406	1.048862	1.057018	1.044704	1.045495	1.061663	1.09218	1.100664	1.040962	1.060879
1.023436	0.9573263	1.007961	1.02802	1.057	1.08906	1.056254	1.075568	1.041923	1.051348	1.059494	1.094953	1.096552	1.047051	1.070974
1.014141	0.9589123	1.016852	1.031859	1.044618	1.079682	1.068236	1.085422	1.059401	1.050781	1.080614	1.081251	1.081469	1.054879	1.064202
1.023436	0.9589529	1.017002	1.033962	1.051568	1.064555	1.081591	1.089565	1.064819	1.05128	1.089419	1.084513	1.079575	1.04966	1.051917
1.035409	0.9447608	1.034296	1.037033	1.044011	1.051688	1.067956	1.081074	1.059257	1.061579	1.088058	1.092017	1.086459	1.057207	1.052647
1.037589	0.9433782	1.030732	1.022646	1.045862	1.042226	1.077419	1.083004	1.049763	1.059288	1.084442	1.11299	1.099832	1.049026	1.058714
1.044321	0.9511452	1.041086	1.036399	1.037183	1.050627	1.092033	1.086348	1.037153	1.073852	1.082804	1.123895	1.113137	1.064589	1.050658
1.029136	0.9610268	1.055267	1.033228	1.057121	1.077422	1.099004	1.078501	1.036265	1.072423	1.07904	1.115483	1.100479	1.082268	1.060904
1.065015	0.9925828	1.042549	1.035765	1.061309	1.086353	1.086966	1.083441	1.041156	1.074192	1.074233	1.107723	1.090778	1.077119	1.075128
1.072129	1.009377	1.028144	1.029489	1.045043	1.097238	1.091753	1.085808	1.052136	1.078321	1.09346	1.106162	1.102558	1.053046	1.076312
1.074807	0.9787974	1.030507	1.01657	1.049443	1.100476	1.105332	1.097566	1.065562	1.099463	1.090844	1.098262	1.104498	1.065741	1.066317
1.055299	0.9328054	1.037485	1.019374	1.066013	1.098438	1.090633	1.098673	1.072778	1.100053	1.088887	1.116555	1.109141	1.072676	1.079912
1.042332	0.9335373	1.064421	1.040038	1.066772	1.102011	1.089346	1.093964	1.063236	1.110262	1.092652	1.119165	1.114777	1.072981	1.080516
1.027835	0.9524465	1.037035	1.039804	1.072933	1.094363	1.079043	1.119899	1.051777	1.106632	1.104499	1.115646	1.129098	1.080645	1.077545
1.05637	0.9479327	1.020228	1.072985	1.06917	1.100894	1.090493	1.122343	1.072802	1.101732	1.108093	1.11483	1.1403	1.082691	1.078804
1.063064	0.9481767	1.032833	1.078493	1.05439	1.1043	1.098416	1.128775	1.102961	1.11008	1.115367	1.121216	1.129721	1.07592	1.096326
1.049255	0.9600915	1.046564	1.073118	1.064648	1.114068	1.113199	1.119539	1.109362	1.112145	1.120599	1.132378	1.113853	1.059957	1.097962
1.072359	0.971559	1.036584	1.073586	1.079033	1.102318	1.125461	1.109273	1.091406	1.106156	1.11407	1.129628	1.119142	1.076672	1.107403
