5.977197	6.138089	5.866106	6.116158	5.806174	6.011873	5.905902	5.89131	5.595758	5.519566	6.119538	5.68257	5.86571	5.51657	5.503245	5.790872	5.262295
5.745896	6.222641	5.922754	6.114088	5.811379	5.937222	6.024757	5.985935	5.793089	5.656049	5.886602	5.594486	6.111139	5.511128	5.403074	5.498934	5.349756
5.78529	6.170281	6.054285	6.043723	6.054048	5.935979	5.951818	5.879192	5.872139	5.759647	5.943286	5.736171	5.913195	5.75797	5.68896	5.582973	5.423144
5.865233	6.043839	5.936997	5.834702	6.094398	5.928473	5.883449	5.6859	5.84021	5.813192	5.80701	5.856521	5.742734	5.670658	5.741413	5.502311	5.488215
5.956251	6.033858	5.930077	5.79119	6.001611	6.067056	5.830925	5.651317	6.032321	5.761778	5.764014	5.81007	5.750896	5.967995	5.854218	5.779023	5.488616
5.914006	6.104578	6.057995	5.989013	5.956955	6.06005	6.019021	5.86202	6.043541	5.85166	5.886409	5.655416	5.857381	5.957615	5.764417	5.55297	5.449095
5.875758	5.829	6.037308	6.146528	6.055738	6.207061	6.023175	5.789895	5.715322	6.035982	5.960648	5.679896	5.950431	5.701615	5.584001	5.672945	5.492683
5.818614	5.910691	5.88408	6.098976	5.95876	6.12627	6.161444	5.836666	6.005265	5.896181	5.878134	5.656381	5.863925	5.673102	5.437593	5.489892	5.426309
5.873399	6.146645	6.275695	5.968805	5.971531	5.992277	6.172354	6.056558	6.093532	5.742398	5.824606	5.714894	5.845344	5.860799	5.49658	5.537128	5.556486
6.010619	6.068568	6.216522	5.918237	5.842885	6.039412	6.067956	5.962612	5.942245	5.895924	5.830628	5.750767	5.825538	6.112533	5.452118	5.570147	5.376428
6.184517	6.033248	5.986833	6.075599	5.886482	5.931222	6.082563	5.910907	5.878117	5.938045	5.694337	5.912025	5.805258	5.75395	5.477191	5.584105	5.406679
6.184194	5.971924	6.09898	5.992892	5.949137	5.89733	5.959485	6.000708	5.8015	5.987802	5.906528	6.04245	5.955147	5.805963	5.553764	5.979022	5.428006
6.012534	6.086864	5.719381	5.870327	6.083692	6.022729	5.783679	5.900628	5.777956	5.911107	6.043179	6.119661	5.880819	5.757741	5.624366	5.896962	5.246994
5.876351	5.957245	5.863658	5.807186	6.025533	6.199052	5.886401	5.78838	5.799489	5.806174	5.962824	6.052948	5.673762	5.728422	5.39916	5.717458	5.36641
5.793167	6.159842	5.769105	5.969819	6.136025	6.12785	5.999171	5.845209	5.743438	5.948093	6.09508	6.015328	6.045658	5.616395	5.60218	5.613407	5.232343
5.92089	6.035444	6.07942	6.088696	6.122519	6.134147	6.081839	6.060408	5.718808	5.949438	5.969232	5.894002	6.101953	5.641896	5.365389	5.530051	5.379034
6.106451	6.023324	6.04275	6.169566	6.012563	6.059514	5.886193	6.075621	5.87517	5.743705	5.985028	5.953023	5.76319	5.905208	5.511767	5.589664	5.250491
6.276726	6.08133	6.111788	6.231696	5.974097	6.059517	5.897014	5.79901	6.015249	5.883022	5.989289	5.749058	5.589942	5.718345	5.549183	5.764362	5.017359
5.890889	6.135169	6.161803	6.160424	5.937475	6.155856	5.844249	5.766364	5.964028	6.12434	6.065362	5.725087	5.826096	5.935827	5.538324	5.579087	5.51251
5.837697	6.179275	6.169217	6.035808	6.067994	6.103618	5.771004	5.78666	5.908727	6.086451	6.049948	5.985049	6.018064	5.961798	5.611205	5.408718	5.386693
5.988643	6.020306	6.148645	5.945571	6.086883	6.160292	5.748888	6.08266	5.901833	6.016375	5.985425	5.902579	6.140292	5.805316	5.614356	5.259335	5.406129
6.068513	5.934306	6.16397	5.95882	6.04844	6.275345	6.084968	5.943062	5.967493	5.807956	6.319613	5.943716	5.935538	5.595245	6.016982	5.336226	5.486404
5.948145	6.098421	5.920409	6.002005	6.133122	6.179279	6.190008	6.074755	5.748981	5.750847	6.090842	5.877029	5.801801	5.780311	5.819908	5.430727	5.464294
6.114707	6.098577	5.838033	5.988804	6.161376	6.043211	6.006389	6.136277	5.770501	5.780562	6.107536	5.793186	6.016092	5.887521	5.602492	5.582703	5.422909
5.937267	6.151871	5.794624	6.13185	6.129225	6.129284	5.90031	6.101818	5.990687	5.663126	6.06293	5.797218	5.879416	5.570326	5.546846	5.529785	5.657841
5.76151	6.130952	5.976317	6.165317	6.126938	6.14383	6.033432	5.80226	5.940858	5.819796	6.099693	5.956784	5.968333	5.798385	5.489625	5.686874	5.54017
5.849815	6.034236	6.060813	6.241921	6.086798	5.951421	5.98863	5.94575	5.875639	5.931713	6.21205	6.109015	5.852077	5.952748	5.660743	5.631301	5.39674
5.821457	5.9848	6.259914	5.988819	6.062751	5.937981	5.933178	6.100631	6.111764	5.978374	6.142576	6.038743	5.696036	5.766695	5.594084	5.415869	5.366453
5.976656	5.953828	6.117376	6.069168	5.917565	6.030097	5.941681	6.136244	6.087945	5.82777	6.104285	6.075434	5.964076	6.165047	5.61236	5.352005	5.44944
6.046361	6.104909	6.23167	6.143524	5.837108	6.05764	5.953319	6.128323	5.704957	5.798083	6.002439	6.207144	6.023953	6.055394	5.658725	5.306291	5.530346
5.896698	6.159024	6.232205	6.074506	6.06215	6.104031	6.156706	6.12651	5.862984	5.941491	6.092134	5.906396	5.983933	5.716116	5.709495	5.196084	5.455732
6.020685	6.137389	6.043354	6.153205	6.124117	6.033291	6.073173	6.103792	5.898756	5.891051	5.920991	6.053973	5.752125	5.794977	5.753868	5.49081	5.207831
5.909385	6.172072	6.160137	6.092386	6.142042	6.063045	5.980725	6.187301	6.028437	6.029098	6.084476	5.858532	5.780772	5.754087	5.828554	5.731924	5.458086
6.109551	6.15182	5.870881	5.986279	6.01523	6.237765	6.005248	6.104406	6.170384	6.066163	6.058903	5.767679	5.89012	5.766472	5.621152	5.499043	5.365987
5.959216	6.080182	6.008029	6.111796	6.121259	6.216388	6.200918	6.119374	6.079305	6.062394	6.007121	5.723818	6.108787	5.691465	5.758155	5.458861	5.353691
6.055573	5.878897	5.844945	6.069685	6.275795	6.182093	6.289107	5.966826	6.161922	6.024041	6.070789	5.869255	6.004985	5.668415	5.675558	5.520905	5.291996
5.989511	6.066026	6.020359	6.131884	6.359071	6.148836	6.301771	6.147383	6.145496	6.280538	6.013412	5.859893	6.050879	5.654332	5.651808	5.545244	5.50981
6.06524	6.214637	6.076947	6.199392	6.475913	6.061518	6.231377	6.140775	6.071863	6.147201	6.011066	6.011939	5.955807	5.759277	5.61782	5.649308	5.354714
6.022274	6.183621	6.222652	6.319164	6.464156	6.110101	6.04332	6.071853	6.242843	5.977836	6.061111	5.985215	5.899293	6.011476	5.807708	5.633335	5.226992
5.699123	6.090503	6.076211	6.106375	6.378733	6.201919	6.010076	5.743835	6.138602	6.055535	5.957631	6.056101	5.833889	5.994402	5.533839	5.625455	5.455662
5.986218	6.235308	5.866632	6.16341	6.288915	6.396544	6.000376	6.010313	5.828193	6.02466	6.014918	6.02984	5.983785	5.773933	5.315384	5.606571	5.466903
5.980001	6.140863	6.054158	6.26767	6.170239	6.274029	6.145618	5.84061	5.766257	6.055908	6.108605	6.019311	5.94981	5.814947	5.29648	5.461445	5.222435
6.052302	6.096927	6.308071	6.214271	6.232567	6.15187	6.088758	5.981792	5.811504	5.957839	6.152694	5.99399	6.037851	5.757058	5.47281	5.388326	5.075376
5.972923	6.061394	6.298827	6.21103	6.05152	6.092098	5.951677	5.868218	6.050466	5.98099	6.23593	6.041941	6.204702	5.611689	5.609344	5.275133	5.262957
5.978159	6.073316	6.403656	6.186535	6.056656	6.166174	6.068479	5.88107	6.074452	5.918584	6.266315	6.167418	6.213411	5.622687	5.306256	5.443278	5.202934
6.068027	6.113813	6.260629	6.063468	6.187797	6.16898	6.035551	6.033216	6.080417	6.058319	6.077287	6.186517	6.050856	5.770208	5.596021	5.65839	5.077635
6.007346	6.117587	6.160998	5.988009	6.197018	6.199222	6.137499	5.904593	6.14593	6.1951	5.904167	6.255044	5.910426	5.906943	5.694618	5.609958	5.23584
5.808372	6.169579	6.244413	6.111769	6.34713	6.110841	6.098075	6.074578	6.075871	6.032251	5.868745	5.918131	5.868037	5.898347	5.60153	5.405163	5.417627
5.851698	6.14354	6.13168	6.129897	6.210577	6.113526	6.324433	6.213518	6.184189	6.059548	6.024796	5.946937	5.842452	5.964107	5.764644	5.671907	5.294923
6.028203	6.300994	6.092745	6.20564	6.213239	6.327776	6.272422	6.228931	6.356539	5.973287	6.329289	6.038269	5.874978	5.944061	5.56964	5.321493	5.210697
6.03345	6.290454	6.101347	6.185163	6.130415	6.304495	6.105018	6.227155	6.500939	6.087498	6.16392	5.980214	5.816971	5.753558	5.48891	5.313204	5.149132
5.911356	6.207079	6.117475	6.135861	6.071754	6.228279	6.021293	6.164423	6.208843	6.177456	6.05039	6.027135	5.823153	5.897552	5.478487	5.517181	5.459346
6.076259	6.1427	6.138909	6.153094	6.139353	6.213319	6.116522	6.124094	6.047524	5.987898	6.216085	6.203784	5.991859	5.870396	5.540994	5.712768	5.479316
6.026114	6.017433	6.08411	6.206535	6.161937	6.35255	6.288625	6.045061	6.13781	5.95976	6.044477	6.009959	6.066236	5.951313	5.791217	5.548707	5.245438
6.080225	6.111036	6.297542	6.412521	6.305393	6.408903	6.193976	6.157678	6.077649	6.02119	6.134952	6.062788	6.015397	5.782722	5.662274	5.258097	5.267034
6.102355	6.238592	6.276062	6.356677	6.386039	6.413635	6.118711	6.348025	6.188061	6.191007	6.278165	6.275414	5.958701	5.66467	5.415377	5.554284	5.46149
6.183693	6.206724	6.197943	6.276848	6.37809	6.439976	6.328244	6.265354	6.193765	6.28758	6.292931	6.176283	6.066464	5.874111	5.549497	5.446991	5.357394
6.272522	6.366817	5.991237	6.26831	6.365045	6.352799	5.990573	6.145629	6.185923	6.403225	6.354289	6.145149	6.06408	5.995118	5.366802	5.297244	5.209468
6.340956	6.459991	6.204206	6.255277	6.460236	6.287016	6.100213	6.232875	6.103158	6.283566	6.415637	6.152148	6.066705	5.93077	5.54164	5.388589	5.47949
6.082152	6.448536	6.024846	6.361708	6.442086	6.215862	6.331928	6.291852	6.045909	6.134766	6.359271	5.833585	5.913622	5.858119	5.413564	5.459571	5.329104
6.214108	6.338745	6.160861	6.252237	6.289198	6.418663	6.358914	6.212352	6.072149	6.005025	6.30745	5.843449	5.996062	5.763617	5.581373	5.495646	5.189729
6.299091	6.39022	6.312687	6.40343	6.170929	6.590732	6.336664	6.264841	6.293279	6.019514	6.429269	6.137877	6.034781	5.812191	5.389405	5.475636	5.299273
6.185237	6.347653	6.01081	6.473528	6.268814	6.481073	6.372528	6.284452	6.178702	6.288659	6.447594	6.107168	5.977299	5.822144	5.356612	5.430376	5.253622
5.986841	6.300502	6.193715	6.50828	6.343418	6.441245	6.338667	6.335818	6.342824	6.207006	6.418357	6.207037	6.078126	5.993176	5.430695	5.430606	5.052835
6.279557	6.244797	6.170205	6.441934	6.352625	6.518515	6.340426	6.310823	6.282539	6.196669	6.375282	6.114463	6.265016	6.162822	5.567278	5.55555	5.356819
6.396534	6.177478	6.168231	6.49067	6.457562	6.383971	6.287274	6.284445	6.263011	6.065223	6.530367	6.245167	6.242613	6.099743	5.589708	5.416935	5.143219
6.229628	6.179068	6.205959	6.403136	6.243779	6.455552	6.183905	6.098312	6.195641	6.275921	6.380126	6.33759	6.14431	6.129991	5.567319	5.299833	5.277638
6.233872	6.151231	6.159509	6.256094	6.377209	6.337453	6.216542	6.105207	6.400013	6.241099	6.273539	6.388261	6.399954	6.036416	5.462352	5.583541	5.282526
6.387606	6.074686	6.279209	6.210678	6.524701	6.206605	6.286518	5.983447	6.348918	6.488103	6.191002	6.236303	6.390296	5.759289	5.60962	5.519804	5.091842
6.216397	6.302443	6.223886	6.338696	6.499248	6.212809	6.302883	6.098129	6.314453	6.519302	6.311596	6.274954	6.168556	5.835958	5.75237	5.456767	5.288059
6.4725	6.426024	6.130642	6.403506	6.483885	6.450681	6.26804	6.162825	6.360365	6.550249	6.396984	6.416055	6.146518	5.977592	5.663859	5.40918	5.107432
6.272301	6.393624	6.210846	6.38054	6.427872	6.540943	6.32199	6.301667	6.25849	6.338373	6.364953	6.452488	6.197669	6.128532	5.791628	5.326187	5.070154
6.489463	6.463104	6.38871	6.432311	6.533704	6.498629	6.250978	6.457849	6.186718	6.245683	6.283049	6.530657	5.906105	6.145214	5.901086	5.215601	5.439205
6.43811	6.378053	6.460376	6.130311	6.558898	6.402475	6.129033	6.50355	6.205663	6.191154	6.40789	6.262702	5.98167	5.939813	5.67548	5.336497	5.460053
6.17803	6.314245	6.531806	6.36526	6.50673	6.451436	6.187497	6.439269	6.284233	6.285616	6.437572	6.211018	6.057902	5.900125	5.665802	5.409348	5.361585
6.277054	6.497079	6.43818	6.5982	6.366093	6.420183	6.223887	6.340649	6.413771	6.349823	6.233325	6.000222	6.338192	6.194415	5.855652	5.498513	5.359663
6.453704	6.442736	6.285376	6.694387	6.440682	6.414362	6.259954	6.423573	6.221954	6.101954	6.359855	6.214621	6.214464	6.094301	5.751192	5.522304	5.275778
6.399909	6.216154	6.445022	6.491438	6.523674	6.415841	6.463683	6.452743	6.281874	6.354358	6.327122	6.209487	6.038867	6.030339	5.731352	5.370641	5.226771
6.300163	6.27047	6.722162	6.64214	6.526392	6.487404	6.458759	6.388588	6.39082	6.408713	6.432679	6.216266	6.295715	6.093211	5.627191	5.653462	5.191346
6.372153	6.333874	6.507426	6.646201	6.589019	6.421369	6.40831	6.463328	6.380658	6.233032	6.469736	6.383119	6.34489	5.854988	5.604306	5.672714	4.884644
6.251823	6.475607	6.377751	6.396971	6.693094	6.417486	6.535987	6.354094	6.56126	6.290918	6.531697	6.591733	5.950755	5.862926	5.730575	5.483469	5.343385
6.254937	6.434945	6.354331	6.463176	6.776277	6.395952	6.578933	6.36564	6.481685	6.472379	6.61182	6.510833	5.963973	5.932475	5.507285	5.374748	5.290796
6.15907	6.413097	6.201259	6.611529	6.774809	6.575461	6.441031	6.364298	6.285548	6.30946	6.481453	6.597823	6.100813	6.081547	5.520279	5.498317	5.347367
6.210968	6.346313	6.107513	6.617421	6.771992	6.656554	6.475674	6.439852	6.582635	6.294694	6.335178	6.486104	6.253292	5.802588	5.71055	5.838934	5.239473
6.280895	6.452698	6.090167	6.626515	6.640605	6.580601	6.656994	6.631693	6.48393	6.234239	6.372826	6.364756	6.248184	5.914722	6.164017	5.721126	5.3575
6.220161	6.569697	6.437901	6.730442	6.716037	6.668206	6.584803	6.40063	6.576812	6.392207	6.383193	6.277073	6.569614	5.842237	6.108345	5.659025	5.532248
6.20846	6.393854	6.530799	6.643631	6.765296	6.840602	6.578667	6.366854	6.370395	6.164208	6.437828	6.393472	6.341452	6.044771	5.966081	5.703685	5.451195
6.117015	6.322096	6.519097	6.576439	6.734557	6.812357	6.594889	6.350417	6.337781	6.264925	6.36823	6.344173	6.494098	6.178996	5.686574	5.483826	5.586839
6.199332	6.298141	6.331869	6.513544	6.711832	6.654895	6.515366	6.561393	6.522573	6.34203	6.465296	6.241672	6.437144	5.907403	5.792479	5.492986	5.424116
6.327074	6.256987	6.472504	6.49216	6.726093	6.69601	6.549626	6.562881	6.457108	6.392115	6.526876	6.35417	6.106994	5.768549	5.39196	5.61446	5.404276
6.275598	6.292159	6.476244	6.639242	6.73058	6.844778	6.552589	6.603835	6.626144	6.585131	6.492941	6.40924	6.303918	5.995033	5.597907	5.709277	5.502888
6.21211	6.542643	6.489	6.64743	6.723712	6.843163	6.600005	6.692146	6.738564	6.454677	6.570455	6.458541	6.220142	6.226962	5.666784	5.601408	5.632528
6.24895	6.49888	6.302602	6.695157	6.888605	6.678316	6.731714	6.707448	6.571828	6.327085	6.78402	6.407687	6.310034	6.100442	5.710313	5.594	5.359258
6.181834	6.36805	6.55794	6.701636	6.752666	6.560166	6.409632	6.761198	6.527189	6.343592	6.768638	6.390406	6.271924	6.039409	5.577194	5.766204	5.225788
6.138971	6.534041	6.566868	6.557101	6.44919	6.651322	6.471576	6.672583	6.491756	6.417717	6.603152	6.538069	6.479328	6.165759	5.612403	5.716326	5.494594
6.319724	6.606867	6.480793	6.671655	6.590151	6.514012	6.545592	6.654511	6.560081	6.473938	6.754966	6.408024	6.295113	6.330071	5.799714	5.610672	5.391466
6.189615	6.557301	6.388026	6.798534	6.697417	6.564111	6.600139	6.605496	6.579794	6.487982	6.714267	6.340213	6.253179	6.473278	5.944691	5.733408	5.447424
6.396307	6.529246	6.413628	6.731014	6.677722	6.547809	6.543722	6.665789	6.596691	6.578352	6.687781	6.286493	6.460704	6.28641	5.701207	5.878726	5.426666
6.344291	6.504539	6.603169	6.649448	6.817277	6.868587	6.593539	6.566034	6.635846	6.657369	6.839144	6.281999	6.395893	6.257708	5.45575	5.585412	5.520846
6.331746	6.538374	6.323007	6.701056	6.902238	6.722516	6.568299	6.606922	6.610837	6.728025	6.808145	6.465595	6.286003	6.174624	5.720445	5.533331	5.607831
6.406276	6.492831	6.409062	6.586769	6.905909	6.809009	6.673501	6.561146	6.659889	6.866304	6.596307	6.695765	6.537893	6.132069	5.70982	5.56038	5.354783
6.295576	6.510181	6.55742	6.56602	6.835747	6.710561	6.76106	6.61397	6.743032	6.602354	6.383808	6.632831	6.33498	6.081371	6.100502	5.509959	5.095183
6.430084	6.586076	6.831443	6.594693	6.922346	6.81777	6.615109	6.72146	6.601091	6.519716	6.44883	6.489345	6.344884	6.240361	5.932724	5.612692	5.168993
6.293248	6.704846	6.68222	6.702696	6.88838	6.70162	6.561813	6.738805	6.586013	6.491683	6.697199	6.49551	6.343576	6.234409	5.505518	5.606586	5.216747
6.396382	6.748313	6.434807	6.782974	6.866301	6.677147	6.684314	6.628616	6.908721	6.687051	6.724238	6.570495	6.393709	6.46528	6.031326	5.467189	5.248225
